trading_days_to_expiration,strike_price_order,0
17,1,0.20369551720131363
17,-2,0.19228967256488133
17,-1,0.19720069160379575
17,0,0.19990711726053978
17,-3,0.1881675718738005
17,-5,
17,-6,
17,-7,
17,-4,0.11557197397123231
17,4,0.2060411677766691
17,3,0.20335395451753183
17,-8,
17,2,0.20330522083114072
41,-7,
41,-6,
41,-5,0.1546947343070831
41,-8,
41,2,0.19118275157574915
41,1,0.19181139684650556
41,0,0.1918662251288136
41,3,0.19100042067154635
41,4,0.1921199129316612
41,5,0.19286056133251617
41,14,0.32960166495184684
41,13,0.30091205901636287
41,12,0.28135077176759654
41,11,0.25645441577842365
41,10,0.23402369957978075
41,9,0.20965579454606093
41,8,0.20144146731734022
41,7,0.1971665236088063
41,6,0.19379611141104186
41,-1,0.18986202803612587
41,-4,0.1808423521792963
41,-2,0.18847240470486856
41,-3,0.18742764320455524
101,-8,0.12205631159518343
101,-7,
101,-6,
101,-9,
101,-5,
101,6,0.16479895114908413
101,-4,
101,4,0.15727588323602965
101,5,0.1630389548476487
101,-3,0.08176191995820792
101,-1,0.13152161735568885
101,0,0.14066474882948668
101,1,0.14801191446519898
101,2,0.15229135938515034
101,3,0.15418672129614294
101,-2,0.11683083690953137
159,2,0.14684426148732116
159,1,0.14153358595260693
159,0,0.13672564642133234
159,-1,0.1328174395105558
159,-2,0.12514345436464563
159,-3,0.11730885340139509
159,-5,
159,-6,
159,-4,0.09645638466807659
