trading_days_to_expiration,strike_price_order,0
13,2,0.11876269688852188
13,1,0.08882614846152621
13,0,0.07002359369710365
13,-1,0.05465126839386213
13,-2,
13,-3,
32,-1,0.05317577351329985
32,2,0.08905059333648006
32,0,0.07458556389312422
32,-2,
32,-3,
32,1,0.08154652352427529
55,-8,
55,-6,
55,-5,
55,-4,
55,-2,0.05816858118959938
55,0,0.07685842993977775
55,2,0.08698947766014717
55,4,0.09413105171770711
55,-3,
55,6,0.10436304193728806
55,-7,
55,5,0.09252886879256048
55,3,0.08763957701498466
55,1,0.07738381830504586
55,-1,0.059061375189728274
120,0,0.07518271648046805
120,1,0.08495214372382519
120,2,0.0913197027486935
120,-1,0.051526576551373916
120,-2,
120,-3,
