trading_days_to_expiration,strike_price_order,0
6,-2,0.34004877902797653
6,-6,
6,-7,0.5029360958690238
6,-5,0.543862773100958
6,-8,0.7438546178584563
6,-10,0.8661808369601749
6,-11,0.9691565113774193
6,-9,0.708024250706909
6,-4,0.40790072941791355
6,-1,0.32961959538353186
6,-3,0.3084384313088595
6,0,0.3357892750386845
6,4,0.44447358813368454
6,2,0.3783430686346998
6,1,0.362255477172917
6,3,0.4194874090960945
25,-17,0.6854291256951729
25,-5,0.42883475725065917
25,-3,0.38936128158634425
25,-2,0.3664077964503622
25,-1,0.35502771190516097
25,-4,0.36477474520219355
25,-6,0.42285903318218704
25,-13,0.3513704555010356
25,-14,0.27844862879897186
25,-15,
25,-16,0.5329576194434469
25,-12,0.5493373512622014
25,-7,0.35200235259741436
25,-8,0.3581522575698696
25,-9,0.35222936433681107
25,-10,0.35563144453886747
25,-11,0.358186994879994
25,0,0.3666506610947824
25,4,0.43655583164114325
25,1,0.38304464621937134
25,2,0.40250566837480173
25,3,0.42025791941494434
88,-5,0.3570156776794378
88,-6,0.31791116194826524
88,-2,0.36971999457857846
88,-1,0.35888698931444263
88,-4,0.38695153795120807
88,-7,0.351213423148001
88,-13,0.43685745958855865
88,-14,0.4502935369119878
88,-15,0.2756113354383128
88,-16,
88,-17,0.5009771822932627
88,-12,0.3339357875091533
88,-8,0.40318979458477416
88,-9,0.3924233549966168
88,-10,0.3839838772993342
88,-11,0.3346921031818855
88,-3,0.37494889371424345
88,4,0.38033036752114463
88,0,0.3557194397867279
88,1,0.3725132913628953
88,2,0.3782801022023917
88,3,0.3786918189054101
148,3,0.37934306455103767
148,4,0.3857436499203903
148,-2,0.3688045586028541
148,-3,0.38770531659449003
148,-4,0.3860444987087762
148,2,0.395393327767815
148,1,0.39056164541586985
148,-1,0.3809767436111596
148,0,0.379362487224177
