trading_days_to_expiration,strike_price_order,0
2,0,
2,-1,
2,-4,
2,-2,
2,-3,
2,-6,
2,2,0.17285449561534905
2,1,0.09695064990727685
2,-5,
27,1,0.057550086775481964
27,-3,
27,-10,
27,-9,
27,-2,
27,-4,
27,-5,
27,-6,
27,-7,
27,-8,
27,0,
27,-1,
81,0,0.06904110327303288
81,-1,0.04143153915496115
81,-7,
81,-8,
81,-3,
81,-2,0.5581886006280111
81,-4,
81,-5,
81,-6,
146,-5,
146,-6,
146,-4,
146,-3,
146,-2,
146,0,0.07288808213981413
146,-1,0.04471482510064612
