trading_days_to_expiration,strike_price_order,0
13,-3,
13,-2,
13,-4,
13,-5,
13,-1,0.10777521630369051
13,1,0.1461234985794351
13,2,0.15710228883281063
13,0,0.13172499127953521
38,1,0.09345524106675313
38,-6,
38,-5,
38,-4,
38,-3,
38,-8,
38,-9,
38,-2,
38,-7,
38,-1,
38,0,0.07060232177434247
92,1,0.0880078755734977
92,0,0.06993655316570778
92,-1,
92,-2,
92,-3,
92,-4,
92,-5,
92,-6,
157,-4,
157,-3,
157,-2,
157,-1,0.022935789981306368
157,0,0.07272590701766589
157,1,0.08848874654023133
