trading_days_to_expiration,strike_price_order,0
13,3,0.20391880871922033
13,2,0.19002542555599988
13,1,0.17830447781723413
13,-3,
13,-4,
13,-10,
13,-2,0.13421550713625532
13,-5,
13,-6,
13,-7,
13,-8,
13,-9,
13,-1,0.15203146739154033
13,0,0.16110690529029223
28,-3,
28,2,0.1898204092282496
28,1,0.18166058548189115
28,0,0.17241977434496608
28,-1,0.15931354913330129
28,-2,0.13523759527093063
73,0,0.12181807459007825
73,1,0.13784366307054302
73,2,0.14984171431629148
73,-1,0.09554885105650247
73,-7,
73,-8,
73,-2,
73,-3,
73,-4,
73,-5,
73,-6,
127,0,0.12446582373389604
127,-1,0.10345893194725975
127,-2,0.05722024392664457
127,-3,
127,-4,
127,-5,
127,2,0.1502440022998743
127,1,0.13783686296895448
