trading_days_to_expiration,strike_price_order,0
20,0,0.2076205562715801
20,-1,0.2110171018985256
20,2,0.21042736521452005
20,9,0.218787776990202
20,11,0.22805121827026462
20,13,0.2322602279438048
20,14,0.24754408788492613
20,5,0.215593230793
20,3,0.2135203022296042
20,1,0.2101171708046347
20,-2,0.21649982408553725
20,16,0.28081285438681736
20,18,0.3205978889824835
20,20,0.35724765103004485
20,21,0.39094257018300704
20,22,0.4332147011240038
20,23,0.46305778151655036
20,19,0.3411894544500901
20,17,0.29206238914811283
20,15,0.26116948992562017
20,12,0.23367985425707982
20,8,0.2185788980301081
20,6,0.2152940696719903
20,4,0.21181190497038296
20,-3,0.22794532890701028
20,7,0.21426648400267895
20,10,0.22195588426788915
40,4,0.19272301422608681
40,5,0.19561427226292452
40,3,0.1947342920916311
40,2,0.1946027703579766
40,1,0.19489430382376385
40,0,0.19509565291345682
40,-3,0.1987546922701598
40,-2,0.1961869055882748
40,-1,0.1911922466688486
84,13,0.26443339180839803
84,14,0.28552276341832866
84,5,0.19001958139263186
84,4,0.18890576338971746
84,3,0.18718796937057802
84,0,0.1856108818451363
84,1,0.18497487138130683
84,2,0.1862238526251547
84,-1,0.18626048180791052
84,12,0.252011568470741
84,11,0.23634772911220459
84,9,0.21207237579440688
84,6,0.1938059777615463
84,7,0.19884380795186798
84,8,0.20090720660699304
84,10,0.22315007028675224
84,-2,0.1841654713844286
84,-3,0.1862025840157616
144,-4,0.08998051171116403
144,-3,0.13550519060979246
144,-2,0.14142009497650926
144,-1,0.1459117963523396
144,0,0.14977334554203015
144,1,0.15150263543334608
144,2,0.15586886111783751
144,3,0.15542956982521916
144,4,0.16088130865086853
144,-5,0.07747256742271912
144,5,0.1614913546556529
