trading_days_to_expiration,strike_price_order,0
12,-2,0.1862202844269132
12,7,0.27648184606833504
12,5,0.24279040196891008
12,6,0.2582828237777366
12,4,0.2267211713363451
12,3,0.21556521292361175
12,2,0.20805965093177994
12,1,0.1986200779193822
12,0,0.18901030622556966
12,-1,0.18479190702072476
12,-3,0.18248070729196675
12,-6,
12,-4,0.2097821985670403
12,-5,
12,-7,
37,-3,
37,14,0.3596111183997056
37,13,0.3395366109668655
37,12,0.30724104554892745
37,8,0.23547760133281406
37,9,0.24095138041694675
37,10,0.2688296707381077
37,11,0.2865146693149252
37,-2,0.10396562889425758
37,-4,
37,-7,
37,-8,
37,-5,
37,-6,
37,-1,0.1310862417660975
37,0,0.14832294474777002
37,1,0.16120260350471022
37,2,0.17098318528073783
37,3,0.1807908557390854
37,4,0.19113099108655385
37,5,0.20296371397924381
37,6,0.22020302120961308
37,7,0.22441988547926892
91,-3,0.12121073950035652
91,5,0.19161896971719944
91,4,0.18807011657101846
91,3,0.1835718988267267
91,2,0.1804277393664466
91,6,0.19438184813049753
91,7,0.1973220587096783
91,9,0.2034218481731371
91,-2,0.15064342779183973
91,-1,0.16279855914914138
91,0,0.16764008485717335
91,1,0.17369208934557448
91,10,0.21319345402205298
91,8,0.19995164380975194
91,-7,
91,-5,
91,-8,
91,-6,
91,-4,0.10648110974475856
155,-8,
155,-6,
155,-5,0.09376085501835102
155,-7,
155,-4,0.10312156001169169
155,-2,0.14019417653968844
155,-1,0.15557042647654312
155,0,0.16304932809772177
155,1,0.16890735080333566
155,2,0.17357306808730313
155,-3,0.1367414068339665
155,3,0.1768686562409589
