trading_days_to_expiration,strike_price_order,0
18,-1,0.7548035005266067
18,0,0.7136294620538141
18,1,0.7578326505638047
18,6,0.7741006201062179
18,11,0.8503750847956949
18,7,0.8288978004699087
18,13,0.8588351558371844
18,5,0.7618830024183426
18,2,0.7611686883288721
18,3,0.7892766462791557
18,4,0.7593387146727866
18,10,0.8224587507775823
18,12,0.8331875616512536
18,8,0.7892564015364852
18,9,0.8295259824662838
43,4,0.6365072903962532
43,3,0.6337855422200723
43,0,0.634605428113949
43,1,0.6344178413673944
43,2,0.6363100673987612
43,-1,0.6415393255414135
43,9,0.7081342486454648
43,7,0.6383060913986123
43,5,0.6398599627155848
43,6,0.6554247338400119
43,8,0.6588268256356338
61,12,0.7634641482432849
61,7,0.7134250253119905
61,8,0.7240641813060762
61,9,0.6860324181557348
61,10,0.7327275399751174
61,11,0.7764796691096318
61,6,0.6782007051450871
61,5,0.6503395239725894
61,-10,0.7077665998554675
61,-9,0.616288268859357
61,-8,0.6327962747653705
61,-7,0.6651223082806642
61,-6,0.5986103672044996
61,-5,0.612914441392847
61,-4,0.6310057937622293
61,-3,0.6946705535057575
61,3,0.6430067635284205
61,2,0.6369142109777306
61,1,0.6314002028432125
61,4,0.6799442393165154
61,0,0.6309640687548864
61,-1,0.6364197853465964
61,-2,0.60968065671521
121,-2,0.5266082271792224
121,-1,0.5208022184928607
121,0,0.5197833856404598
121,12,0.6546900787959224
121,1,0.5159292183475268
121,2,0.5090545719843054
121,6,0.58099444763293
121,7,0.6183342695492563
121,8,0.6074091844453965
121,9,0.629013766263718
121,10,0.644059754971434
121,11,0.6429753958271719
121,5,0.5360180202737196
121,4,0.5139139619773088
121,3,0.514404051194113
