trading_days_to_expiration,strike_price_order,0
16,-11,0.358563011285573
16,-9,
16,-12,
16,5,0.1686949949055017
16,-14,0.34869125049805
16,-13,0.3894221587982834
16,7,0.17534563254394522
16,9,0.1837946977332125
16,11,0.18374277815039744
16,10,0.1958310566532002
16,8,0.1890976692948771
16,4,0.16683157177436025
16,2,0.16070508718369603
16,0,0.15567643068456816
16,-2,0.1589681798795719
16,-4,0.16677679759774766
16,-6,0.16194769750681587
16,6,0.17754085338401937
16,12,0.2132417648281075
16,13,0.2224853097736035
16,14,0.24087000121296953
16,15,0.27162022769937355
16,16,0.31006117136843686
16,3,0.1596448872572509
16,1,0.15512891205481674
16,-1,0.157656565701736
16,-3,0.16312299113308892
16,-5,0.15348886864800787
16,-10,
16,-8,0.1751139751145797
16,-7,0.17906119320677863
36,-3,0.15967049467916905
36,-2,0.15606827051323602
36,-1,0.15575312225771112
36,0,0.15387457570539592
36,2,0.15581409564000684
36,-5,
36,3,0.1605085120115636
36,4,0.16277826412580046
36,5,0.1666708459478573
36,1,0.15548571434577627
36,-4,0.16046196124040502
81,-1,0.14562831989641534
81,-2,0.1339499877292239
81,-3,0.13136384864100553
81,0,0.14868449050496574
81,1,0.15035008686418472
81,2,0.14990202061558758
81,4,0.15277895374690983
81,5,0.15326466274420886
81,6,0.1578310749034187
81,7,0.16053608388316004
81,8,0.16596383760567662
81,9,0.1720684128987406
81,10,0.18777227909393404
81,3,0.15157242005414448
81,-5,
81,-4,0.11443354973119615
140,-4,
140,-3,0.0750817678152213
140,-2,0.09736350518607013
140,-1,0.11030017235890872
140,0,0.12007684722964483
140,1,0.12189015465603337
140,2,0.12569822759445115
140,3,0.12894155377643232
140,4,0.13330367951156805
140,5,0.13669137697237754
140,6,0.13949684225927103
140,-6,
140,-5,
