trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9
8,0.23416451925775744,0.1795181390146912,0.14260532510447332,0.1379959987855271,0.15035635837225325,0.18456081810201508,0.2162753058738488,0.26047968864979193,0.2987216976286686,0.25279566201932807,0.25555468545369303,0.25720009871963756
28,0.21635537430993607,0.1995819707778453,0.1860579573425524,0.1805080618871689,0.17390439631367566,0.17374557873562968,0.18075313781486446,0.19914848617799927,0.262765996753272,0.2442616931692834,0.25181476657841056,0.26176272422789226
51,0.23304687924602205,0.22396512269405644,0.21865694708619446,0.215125775541319,0.21148062978435594,0.2091104667095291,0.21345373112905996,0.22118298633352693,0.22681029587787535,0.23572772431923872,0.24807484770312815,0.26632534973614697
111,0.20628250913035662,0.3163736328215003,0.29790863483717644,0.29184312837783416,0.28483298064570756,0.2763797285230265,0.268930159001624,0.26299541331632764,0.2613296308693727,0.25929460432897544,0.25263747321138286,0.26632534973614697
