trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
3,0.4203314272767997,0.2700744737767595,0.11468630818066035,0.1041330970266673,0.1446935185703196,0.1818503717595164,0.2378656846755918,0.29375425262489624,0.3496351659597318,0.40588657907126713,0.46258717767134794,0.21122629681646105,0.22884804508910941,0.2414234328084839,0.25736107908340694,0.29541261993083257,0.31199004334862035,0.32714230964233404,0.3401793949670946,0.3685253956650621
28,0.3827671889017896,0.31736508903411914,0.24710696620681227,0.19015842177023068,0.17976913735993325,0.17029281008778321,0.16504148155718354,0.17157978971907323,0.1843361501127161,0.1986627385096496,0.21704800169695163,0.22526866578510735,0.24820321056948202,0.2636553559603366,0.28236050626979703,0.2997633244845111,0.3160656163033234,0.3308345407553376,0.34329434637101364,0.3769357454297449
87,0.34520295052677963,0.21259277277561553,0.18975445339309197,0.17527693570048805,0.17162255096689175,0.16865364711716685,0.16534143219460323,0.1678252142564948,0.16884914686576263,0.17482889414760897,0.18314155887916844,0.19013771412836417,0.19695958650477852,0.20736222471062676,0.28671121082347556,0.30383889743921416,0.31975784741632696,0.3339494921592566,0.35170469613569644,0.3769357454297449
147,0.3076387121517696,0.1923267767971928,0.18117085675013486,0.1704413975055192,0.16745798291574995,0.1657730429145083,0.1644594035071593,0.164575873297998,0.16514292286259924,0.17107468367826426,0.19718392784781474,0.20949287960873678,0.21919150965663123,0.23236165189701685,0.2910619153771541,0.3079144703939173,0.3234500785293305,0.3370644435631756,0.36011504590037924,0.3769357454297449
