trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
14,0.462902537797405,0.39193705995214206,0.3553706968067109,0.32016873836009313,0.28825659289420114,0.2694747545685756,0.2588031992652055,0.26040628083314377,0.2720137027633162,0.30111267514612483,0.30900418975155847,0.3302171465657193,0.3423093226422197,0.3765921419237462,0.3983099419509889,0.4177294739569687,0.4488041243394135,0.48504114916474245,0.4955579594613757,0.5132248288834673,0.5591579421378721,0.5580842796219994,0.5997380821210664
33,0.45378605917628767,0.3807643592967172,0.33268995511468347,0.3195406010590952,0.3034112100311433,0.2929472465183894,0.2863375564820556,0.2832120818756499,0.2859304152346186,0.2917945896387494,0.2974253789768199,0.32086331904794174,0.3274235038775235,0.3426711426569925,0.35604169284153275,0.3682997370365999,0.3848697491758678,0.40638839217545536,0.41539882376981685,0.5247081071970685,0.5588895265089039,0.5684977302467661,0.5997380821210664
73,0.4446695805551703,0.42152628723512364,0.3994498290539339,0.378353791295363,0.36168680687629123,0.34457874723865833,0.3339432372430522,0.3239466446942909,0.31693755068123797,0.31410293392794814,0.31067053799016353,0.3115094915301642,0.31253768511282737,0.30875014339023876,0.31377344373207655,0.31887000011623107,0.32093537401232203,0.3277356351861683,0.335239688078258,0.5361913855106697,0.5586211108799357,0.5789111808715328,0.5997380821210664
132,0.4183033202536562,0.3958961522774135,0.38226364877500013,0.3678833410889512,0.3551401642392518,0.3425529698273234,0.3326098343904697,0.32458579640044727,0.32091319189482176,0.3130252880085985,0.315530754745855,0.31275615033747595,0.3445649135182868,0.35353004267061383,0.36575145884452265,0.3838370622278223,0.40298826158853224,0.41164679732377196,0.42423225848086266,0.5476746638242709,0.5583526952509675,0.5893246314962997,0.5997380821210664
