trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8
8,0.5256834887308754,0.3854438146569459,0.36578598824093916,0.3064722082578565,0.2898289222821707,0.2796227386857584,0.2734041316837715,0.2762185448697743,0.28184268537697615,0.28609871744435744,0.2803344623216899,0.29167066570341943,0.3007506309681093,0.3097922031961423,0.3294374347940565,0.3073924702332066
28,0.5256834887308754,0.48983624010533483,0.4652739285231741,0.43691303898183387,0.41113897246339726,0.3929261625022138,0.3789337382647895,0.3635859073702721,0.3503190750567125,0.34311246654690536,0.3347492465745445,0.3289356532555827,0.3209272089130465,0.3165609513808514,0.31411322175587164,0.31476283490202334
86,0.4789369307062323,0.4484861561505363,0.3561296933765307,0.34693356341813825,0.3434675667398352,0.33492327813554423,0.322742960775608,0.3237762136144618,0.3183013209466208,0.3171539679983937,0.3145621785950173,0.3107540305656274,0.3087023609542639,0.3058572736177803,0.3037555030099234,0.30305952940652825
146,0.43219037268158905,0.4071360721957377,0.3313009508171936,0.31838124285015446,0.3279160644071145,0.32566803001111705,0.32320218404774387,0.31744332236962325,0.3140457842260167,0.3111267618517788,0.3076956410334959,0.3074852722046502,0.30480576783903335,0.30098141817886487,0.3000221055643899,0.29819135089283955
