trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
8,0.399357463316809,0.29959696969925503,0.2778118578203202,0.23705146078104944,0.17784980991910174,0.1752777783799671,0.1653665876433846,0.1697602811904037,0.17527653040945973,0.18708554230534621,0.20325019752408208,0.22488481005583,0.2547602299269347,0.28444593885198044,0.3039628330970049,0.3163077271131389,0.3682015983759483,0.39212196836687024,0.3997300813814704,0.4388131397399347,0.46177958096711647,0.4752349041384907,0.5099534308213483,0.27516400306246985,0.2817897889838307,0.29010265659286744
23,0.29832224786917694,0.2784107141449463,0.2626667303179686,0.24520310148465677,0.2334646219183243,0.2245886878000502,0.2201054221847343,0.22780482447970585,0.24421339128028377,0.25725031678769456,0.2745664489767625,0.301305447265445,0.34739461696704615,0.26399546392953394,0.27508573291034377,0.2841664218206973,0.3124796381110174,0.32742018151161123,0.33608722164196825,0.3563545278624023,0.37302457182725224,0.3834894927456519,0.40659726645892713,0.29807754220855015,0.30773517617790275,0.3171318068450726
43,0.3005601286122677,0.283820722040893,0.24935388565341646,0.25598023197704706,0.24661544589891723,0.24317497453111936,0.23996998027283292,0.2399617065584078,0.23691329639006184,0.2371136169473871,0.23795065110425168,0.2405754878145248,0.23809138715048356,0.24354498900708746,0.2462086327236827,0.2520251165282556,0.2567576778460866,0.2627183946563522,0.2724443619024661,0.27389591598486984,0.28426956268738807,0.2917440813528132,0.30324110209650607,0.3209910813546305,0.3336805633719747,0.3441609570972777
103,0.3000785491557614,0.2677262134080167,0.26345645439457516,0.25705685374252896,0.2513235278620438,0.248523548778633,0.24449173192558005,0.24462625873152344,0.24206319344776409,0.24248692164571337,0.2404354707783689,0.24024593908194017,0.24020096483134254,0.23816462696342935,0.2371564984916602,0.2386197720860271,0.24221411752634162,0.24359252244361249,0.24573321270980616,0.246288323197511,0.2509049184979584,0.2504867768576366,0.2522504639163895,0.25584440178975876,0.26307350634066234,0.2651523164646564
