trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8
17,0.19272239984541098,0.16597035374167868,0.14513104593023818,0.13339162077821967,0.12504867577552348,0.13382726924305174,0.14747832610102482,0.1770787682948855,0.16419308854483222,0.16411582028998864,0.16661419952175327,0.16905793213502532
37,0.1860343883194779,0.1782246913482471,0.16329376803357593,0.15054158177181862,0.13981006199629736,0.13000618215971613,0.14344997428655673,0.15975150880105043,0.1549156998079682,0.15946625513560628,0.16589863982949984,0.17148014091496233
62,0.17934637679354481,0.18034802611581777,0.16816713498814098,0.15810927157775723,0.15000945085799242,0.144759066824525,0.13942162247208864,0.14242424930721534,0.14563831107110417,0.15481668998122392,0.16518308013724642,0.17390234969489937
122,0.17265836526761175,0.162739536023028,0.21910640607434598,0.20963025064679155,0.19749562467092643,0.18813619374868845,0.1792002636302074,0.17347047728169626,0.168765385444371,0.1673297592140067,0.1666357233550883,0.17632455847483638
