trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
25,0.17078656028098418,0.15457923084823433,0.1335308339629921,0.12606950580816098,0.12329484385588643,0.12525107586691905,0.13134383400128116,0.14362403015505137,0.1671737069849664,0.1908791321793752,0.20988252891182083,0.22477567646106958,0.2560654038172183,0.2778396938575162,0.1988178633102401
40,0.16673472792279673,0.15547217337663677,0.14541185694162104,0.13802666737948824,0.13134377512075432,0.1278704276000396,0.15519596805502153,0.15893327209026661,0.16996744526851343,0.18477483203585304,0.19595258135303387,0.20112045272183182,0.2198392923194183,0.23506670014399683,0.20207994175012145
85,0.16268289556460924,0.23301875743178194,0.21908766618928402,0.20849646813765416,0.19421140852786878,0.18595663501433854,0.1790481021087619,0.17424251402548185,0.1727611835520605,0.17867053189233087,0.1820226337942469,0.1774652289825941,0.18361318082161823,0.1922937064304774,0.20534202019000278
144,0.15863106320642179,0.18327479569738703,0.22360419191695088,0.2129152380736871,0.20384178844765868,0.1948901168142885,0.1868549715044223,0.18135758954092693,0.17595288268516998,0.1733183835830768,0.20339915512765824,0.2167653163999062,0.23072643733956721,0.19555578487035874,0.20534202019000278
