trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
3,0.6780233778792472,0.2982343193203085,0.28354394495530766,0.2547588046743213,0.19887474702998506,0.14868432435363296,0.1751294840713664,0.21872301810683195,0.2902507938278722,0.373361717273731,0.4473990363668888,0.5389617474080933,0.5930534225463072,0.2528359367859053,0.2603094011227346,0.26743250917111533,0.27496600390123754,0.2871957399877414,0.29838691273395507,0.3054186066787449,0.3146867323014778,0.3271183617293656,0.3413475547906696,0.34604697920928035,0.3586880342833064,0.37393599014696993,0.3858610754179223
23,0.336636356160096,0.3009908444832936,0.28043669829226453,0.25879989413273274,0.23600157957933016,0.22485104118273036,0.22049982945042224,0.22691487246428133,0.22488693798378928,0.22826471526208963,0.2328395386954072,0.23658973759356722,0.24543817854737918,0.25780450164134033,0.27021728770249615,0.2821378052243515,0.2909329834452898,0.30553459157694846,0.32266415752294414,0.3314655837583896,0.3436326029606353,0.359784681678305,0.37940864509626604,0.38648024647283064,0.3990927915621814,0.42060571553524956,0.4309577071724682
83,0.3013626452389841,0.2911602936142885,0.2817373010216525,0.2643589499746623,0.25520098910560424,0.248357252516469,0.24553535902354334,0.2442180206946562,0.2419192726925506,0.24134355058520487,0.24054274216279709,0.239896434916828,0.2428988070750354,0.24049362796321153,0.23802191706464304,0.2430320448131331,0.25051803680932727,0.24983242315597695,0.25332465251945546,0.25679499098316283,0.2617857218314867,0.26522537417947667,0.26518044468217983,0.2778785197255565,0.2805965393704107,0.2956678119088306,0.4309577071724682
146,0.29547779415732345,0.2866511916183508,0.2782472221575895,0.2711331287560566,0.2632153984732613,0.257466936100271,0.25482349107084723,0.25081687819405596,0.24782422523409,0.24232131635763537,0.24405707830897763,0.24291551031923875,0.24786737193047037,0.25040151454297305,0.2527272131178792,0.2589990243571853,0.26885688839853433,0.274109667944966,0.27937162959910017,0.2857408616423203,0.2944520417804261,0.3032864644850731,0.3056137119457301,0.3182832770044315,0.3272662647586903,0.3407644436633765,0.4309577071724682
