trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
14,0.4031807565083315,0.25318747106656425,0.3950327293097059,0.3057565759276251,0.29261796255533973,0.2716527902436674,0.24893303682760676,0.24341560131520623,0.2264468025498337,0.24014791131197455,0.24419794557895044,0.24490500584337502,0.2485290825939389,0.25149674176162823,0.2589923504131162,0.26713607056595995,0.27956399076321997,0.2978970899357153,0.29988082810264355,0.3105628217545243,0.32567562548122786,0.3384501439298575,0.35514930968046676,0.3857280928384498,0.41377013157877096,0.40885942858973096,0.44188038597531915
38,0.38226267074952325,0.2985359121411816,0.36505347146588907,0.3114232459218559,0.31342527948253995,0.3062056022444697,0.27796672794186383,0.27092650218163805,0.26506919460180717,0.2597626896306114,0.2602098507752681,0.26041157350196825,0.2599621057533499,0.268163313270582,0.26688609827714516,0.2708526383441794,0.2770020746088594,0.28402356220929803,0.28827802124213875,0.2918178059845997,0.30431702421906975,0.31062400344370245,0.31944181574500313,0.33652393696877686,0.35294816089368264,0.35247116439813436,0.44188038597531915
74,0.36134458499071503,0.34388435321579885,0.3350742136220722,0.31708991591608665,0.30183269738639956,0.29619767803713276,0.2853193667790714,0.2809746605289391,0.2808951936805605,0.2782685800368457,0.27720955920957796,0.2754543514128928,0.27451150626976917,0.27420453071950807,0.2747798461411742,0.2745692061223989,0.27444015845449876,0.27015003448288083,0.27667521438163395,0.2730727902146751,0.28295842295691165,0.28279786295754744,0.2837343218095395,0.28731978109910394,0.29212619020859437,0.29608290020653777,0.44188038597531915
137,0.30726602802863967,0.36945854126275235,0.34146812859889963,0.328719023494242,0.299501641078027,0.314517124790036,0.30279340903834784,0.2954047438209659,0.2903730461664037,0.2849667341888381,0.28181458931208514,0.2788612372552634,0.2761859603352949,0.2738328056489828,0.27095795835356706,0.27706659844280945,0.286168624195107,0.2850154312927622,0.2936190180680791,0.2993742078479515,0.3107042834433846,0.3189735863190071,0.33473120732399464,0.35054495633893745,0.35049280939916266,0.36898164309092846,0.44188038597531915
