trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
18,0.511159897745891,0.41324818284317993,0.37789047112489244,0.3521279321044072,0.3140076798353253,0.2922858297757894,0.27662964190118106,0.2735676860470924,0.2817367756775238,0.3003088113172187,0.3093149340507297,0.31974343855796444,0.31819452169475937,0.3174305143569752,0.32136200645432006,0.32376169390424125,0.33063114003425625,0.3404738520867634,0.3503074198306917
38,0.511159897745891,0.4453420214214708,0.36208298233523334,0.34030931859691127,0.32592443251227676,0.3102087145060691,0.2982685937078074,0.2930034255712026,0.2924311043123553,0.2920755739455329,0.2951776096891088,0.31959370495874656,0.319026209297475,0.3189037435755355,0.32185452328443215,0.3244690207990898,0.33335853620441525,0.34266781194285795,0.35303024384656123
58,0.511159897745891,0.4774358599997616,0.4618160222772971,0.41022669407851015,0.3940837387073998,0.3700344954488911,0.34800078605644125,0.33483343383796116,0.3257128418350983,0.32073680661194764,0.31937490754911757,0.31944397135952873,0.31985789690019056,0.3203769727940959,0.32234704011454424,0.32517634769393833,0.3360859323745742,0.34486177179895255,0.3557530678624308
117,0.46220404029453543,0.42766316556232703,0.41864052140041186,0.40586171489386974,0.3816539176359565,0.36701410924998007,0.3582726965286091,0.34366185409817707,0.3348136228700782,0.3271522514252987,0.31989317215718227,0.3173628340920438,0.31595728513841487,0.32086948962420797,0.3230543670093928,0.32790374386409726,0.3382798922306688,0.34758459581482215,0.3557530678624308
