trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5
19,0.42723764426626104,0.41163692192795986,0.3839929154192205,0.4186692093447982,0.37731423576984785,0.33408164358339276,0.2815509836760055,0.24791987383481973,0.21213292918836496,0.18555425232179576,0.18042232937444133,0.1823258055810956,0.19836079946022145,0.22035875166820632,0.24166281388842872,0.2309861083778558
39,0.42723764426626104,0.4038365607588093,0.3779712733340014,0.38299570941022765,0.34745222471187215,0.2889306681169858,0.25982024990519365,0.23767479621162138,0.2186838575521005,0.20212162219044752,0.19987761503107687,0.1975646691370959,0.19437479183509015,0.20294182034035432,0.22987256092296454,0.23074641650468675
57,0.42723764426626104,0.39603619958965874,0.3719496312487822,0.34732220947565706,0.31759021365389645,0.293828462657509,0.2714528590483589,0.2488525631973757,0.2363047316053545,0.21888061884633583,0.21503420371824047,0.2073807534929191,0.20678864584660173,0.20558632993205952,0.21808230795750036,0.23050672463151772
117,0.4194372830971105,0.3900145575044396,0.39530942029679017,0.3623182226227525,0.35635676570800007,0.336773413938584,0.31624585177068715,0.29477074400550696,0.281767420877863,0.270504076241772,0.2583067567177786,0.24914660622057733,0.24200520250061536,0.23502696668108244,0.23122580025102482,0.2302670327583487
