trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
11,0.36201392560102374,0.3042271685570444,0.25128388434958426,0.22197359210451784,0.201699109432646,0.20153229431393802,0.2094844782801183,0.23090034541400298,0.26173688152220653,0.2907292114843095,0.29086017586273333,0.29132617241183933,0.2930563829818578,0.29484672656076955,0.3007826149054147,0.3095934213132785,0.3215300918277368,0.33270842971238773,0.3427826534936815
31,0.3271646932427913,0.30163617280953087,0.2775709092937617,0.26369550166832056,0.25069859936516375,0.24250918564682783,0.24417661816314856,0.25004267175561934,0.26326559091952045,0.2666679771735996,0.2878915137884314,0.29019404007003935,0.29249079141576023,0.296307489916323,0.30228979572218384,0.31249164370044125,0.32460020469780315,0.3352274857846468,0.34530070931206924
51,0.4531709824434838,0.4153253447233673,0.38042882693431107,0.3572590548169428,0.33160870668826026,0.31166727476267186,0.2969180750930514,0.2879364534792651,0.283844579426448,0.28345175964373237,0.28492285171412957,0.2890619077282394,0.29192519984966264,0.29776825327187645,0.303796976538953,0.315389866087604,0.3276703175678696,0.3377465418569059,0.34781876513045706
110,0.3786990755002641,0.39874143083458286,0.36777690922453105,0.355356782763447,0.3381314599173521,0.3248013973992726,0.31335801555162013,0.303905506117115,0.2974750978663089,0.2938288379370352,0.29245830475363926,0.2936219745479554,0.2933859632052161,0.2992754340886456,0.30669519892611574,0.3184599789576704,0.3301893736401287,0.3402645976752937,0.34781876513045706
