trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
16,0.8600495743232187,0.8080880539212622,0.802125149484289,0.7934083602828845,0.7569661407819196,0.7260268744667232,0.6198268840836153,0.6921492085203347,0.658901148633966,0.6036044738002002,0.5628850847996182,0.5578044670816676,0.5088870773615648,0.5520289913535572,0.551315020239674,0.5230705549432213,0.4428888351113342,0.47279085051182185,0.4800074681492667,0.4913721309617426,0.49063509162509805,0.49039622960748397,0.4912580105426291
41,0.5604749565717599,0.6608522799931811,0.6908535653341423,0.619019937433626,0.5764569583970152,0.5568904705587363,0.5565281550856069,0.5770039312842801,0.5481777088188379,0.5524449140444403,0.5296547894780146,0.5548525836122644,0.5511511714865519,0.5446071780184146,0.5549520997011879,0.5554469819324386,0.45878170018589937,0.4718489931375005,0.4845576343423105,0.49250429617493674,0.4891344067435816,0.49177748348019334,0.4903076471374922
59,0.2609003388203012,0.5136165060650999,0.5795819811839956,0.44463151458436767,0.5101269407684714,0.5994785756131837,0.5340998647818156,0.5130059573571072,0.5393061972552956,0.5441421693982853,0.5577363146611214,0.4807317953609662,0.4679271781640413,0.4912793796843477,0.4830370000146403,0.4855496640157163,0.47467456526046453,0.47090713576317916,0.48910780053535424,0.49363646138813094,0.48763372186206516,0.4931587373529028,0.4893572837323553
119,0.5891308448296082,0.5526799047951679,0.5400985458749862,0.4834887410668417,0.5326304434249625,0.4528510979004697,0.47224165680610347,0.43706920765788776,0.4115633293044087,0.4211797857222724,0.4294630801230189,0.4306381985984168,0.46440250084162077,0.42843360933876634,0.4434715301451998,0.42699597003676903,0.4737327078861432,0.47545730195622293,0.49023996574854845,0.4921357765066145,0.4890149757347746,0.4922083739477659,0.4893572837323553
