trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
18,0.3096298034367516,0.3601958586883733,0.32151739865962375,0.2616293164010553,0.22548283032028024,0.2131890076154607,0.20146834738393135,0.19814385644701896,0.1989134766655906,0.19911233348223262,0.20052276887275428,0.22304971566600473,0.22151724783030868,0.22054671745678636,0.22537459744061833,0.2313687611543136,0.23998406557577234,0.2561482121921647,0.27151751185424267,0.2919859989015566,0.3098081998856562
37,0.34385984971821576,0.3056847159703681,0.28078088711487437,0.24782827806393648,0.22946370059079213,0.21921059438234178,0.21380707816510047,0.2115647752695951,0.20737618661273624,0.2045632974937326,0.20475986586367972,0.20980447101206262,0.21182987712548293,0.21328314705451945,0.22435347658804794,0.233811787428615,0.24697366216216046,0.25920639553549946,0.2756212172938237,0.2974409261041342,0.3139306244794969
97,0.3493051860416016,0.353662856096425,0.3301755849829572,0.30914727923059643,0.2875535632240632,0.269419515635759,0.2615840470116367,0.2549364682422324,0.245794998163971,0.2430631939838032,0.2380988476825218,0.2332847184447884,0.23139857158321228,0.22741683914575914,0.22648270860571082,0.22600487240299608,0.25003184550549523,0.2633101009750805,0.28107614449640134,0.30156335069797485,0.3139306244794969
155,0.35475052236498744,0.3375901273780244,0.30509741245230065,0.285806452677529,0.2727319395715679,0.26287434408001914,0.2521012201713946,0.24768246151566495,0.2439691117611045,0.24028678327443767,0.23629496031994685,0.2312046185351344,0.22781028785905327,0.22639571829318875,0.22892573488001222,0.2329944689893842,0.25309002884883,0.2674138064146616,0.28653107169897896,0.3056857752918155,0.3139306244794969
