trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,0.30971052270101207,0.2751063781843345,0.2578625473555014,0.23978469185691914,0.22955404284997144,0.22510269004591774,0.2171869321722789,0.2093458642293567,0.14601381473858416,0.20485782250222193,0.08760809638487978,0.17520122566018687,0.257707209388966,0.34220638881576765,0.41934504472450496,0.5062475745533869,0.5817836636500827,0.22452327170887196,0.22930220461825102,0.24053213534678947,0.22703376461979363,0.22985258315725454,0.2340209963648441,0.22452603287452727,0.22452603287452727,0.22452603287452727,0.22452603287452727,0.22452603287452727,0.22452603287452727,0.22452603287452727
25,0.30971052270101207,0.2665948551716368,0.25444140029542184,0.23225648318593334,0.21454964994410264,0.20868831016285602,0.19547898122281102,0.18438569861418208,0.18436355083180622,0.17965613878851086,0.17667181144525299,0.17809079145729706,0.18058255552761654,0.18725755558827442,0.19192868172885844,0.20702968058410823,0.21358477231084985,0.22926796615145123,0.23872591427402412,0.26238469112060336,0.23213116993692454,0.23781121295855664,0.24463328890876956,0.22452603287452727,0.22452603287452727,0.22452603287452727,0.22452603287452727,0.22452603287452727,0.22452603287452727,0.22452603287452727
60,0.2921294242097298,0.24911277999504547,0.2560511099611346,0.24020234653746395,0.2322713615917576,0.2291923164581036,0.2293780289109004,0.21619488638480724,0.21362896867976158,0.20834867529594783,0.20872400317690826,0.20757497709455436,0.20741200508589686,0.20859336733088757,0.21022589790901725,0.2126107880985469,0.21508499077377105,0.22034282484071796,0.22496964452715595,0.23079164748850484,0.2372285752540554,0.24576984275985872,0.255245581452695,0.22452603287452727,0.22452603287452727,0.22452603287452727,0.22452603287452727,0.22452603287452727,0.22452603287452727,0.22452603287452727
120,0.2836179011970321,0.261283694415581,0.24731290052790492,0.24455843575584021,0.24151706992897945,0.23889488312174684,0.23430602984453133,0.23186455762765776,0.230059506215933,0.22826573583584248,0.22403858792678089,0.22415726952429924,0.2226959099301868,0.22101394213808542,0.2211357457449127,0.22075465146203674,0.21977857726629269,0.21987849496247788,0.21867957957297554,0.22193635930266276,0.22189395335595247,0.22340870382091868,0.22452603287452727,0.22452603287452727,0.22452603287452727,0.22452603287452727,0.22452603287452727,0.22452603287452727,0.22452603287452727,0.22452603287452727
