trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
11,0.25192664948201,0.18147309667123687,0.18202318364039752,0.18257327060955816,0.1831233575787188,0.1523506058377078,0.15829976795566084,0.1328290934053762,0.14174056140002061,0.12995975382479344,0.1258665945732606,0.11948855139777931,0.12175940188180967,0.11931091858881454,0.12228306923023911,0.12821009849557374,0.13134053530307682,0.1525569334510135,0.1638251482935962,0.18417274341369028,0.17944499571562625,0.20712827906411496,0.21792060838276897,0.25677135591937755,0.29582161809704266,0.33545668831870257
31,0.2343132612793167,0.18161061841352705,0.1821607053826877,0.18271079235184834,0.17543016964346606,0.1849794268476639,0.15872513425987533,0.15533944391337462,0.15585280096317902,0.1448056277746365,0.13997288214254028,0.13682301018498189,0.1352366943789226,0.13603373103131916,0.13871121236831613,0.14585756106021583,0.14389112550988303,0.1566638805017022,0.16582621595106775,0.18045859547780724,0.18256804380806452,0.20982636139377847,0.2276332952669211,0.26653392146379384,0.30573038565245764,0.33545668831870257
74,0.21669987307662342,0.1817481401558172,0.18229822712497784,0.1828483140941385,0.1677369817082133,0.17608620721699622,0.19192980094675632,0.17861847392082789,0.17141715214766626,0.16364709281959797,0.15991707617252954,0.1564981697409813,0.15409375360737168,0.1527762148951656,0.15182953735100607,0.153031487278936,0.15644171571668924,0.16077082755239094,0.1678272836085393,0.17674444754192417,0.18569109190050279,0.21252444372344198,0.23734598215107328,0.2762964870082101,0.3156391532078726,0.33545668831870257
134,0.19908648487393016,0.18188566189810734,0.182435748867268,0.18298583583642863,0.16004379377296055,0.16719298758632853,0.18162085271152942,0.1804356858547033,0.17468698075236364,0.17310379012988553,0.16928488129729452,0.16687347212151102,0.1650217273629302,0.16316584242044738,0.16112164458629843,0.15963026679175363,0.1588629401112603,0.16229798792299358,0.17600001351111477,0.1780947216287752,0.19640968548230886,0.21522252605310546,0.24705866903522541,0.28605905255262637,0.3255479207632876,0.33545668831870257
