trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
18,0.25690381522376304,0.23354456988668734,0.215142434782085,0.19310559972999503,0.17590398002143304,0.16697227448388957,0.16497368757202854,0.179219324775435,0.20012851713928098,0.22846538229741975,0.26678529864396794,0.28730689580479246,0.30586378741901676,0.3420787053361148
33,0.2510640038894941,0.22894403611053676,0.23424765753892016,0.22272202007192388,0.21157901931896503,0.19930239759753726,0.1921164493241184,0.18801411371221427,0.2205934216317124,0.22980030910747118,0.2467765716612942,0.254523994539108,0.2639140076727573,0.3420787053361148
78,0.2452241925552252,0.22434350233438616,0.3258031193497233,0.2997296121831342,0.29246038931930063,0.2760410024117892,0.2626235428035817,0.2515788567801694,0.2410583261241438,0.23113523591752264,0.22676784467862043,0.22174109327342356,0.22196422792649778,0.3420787053361148
132,0.23938438122095626,0.21974296855823558,0.3106231903667444,0.29225208647223877,0.286496223928826,0.2752566853374278,0.2634441181656548,0.25331286906752165,0.24363647357658655,0.2362244530736294,0.2570373702417065,0.26380244034622014,0.2820214666313063,0.3420787053361148
