trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
14,0.26340767272223614,0.20312906715706985,0.2050463774401427,0.1615077549291659,0.1683545056963754,0.1513468274901177,0.14917847604335724,0.1503190141369377,0.1523092694819644,0.15694429884389674,0.15911369599901534,0.17038368139260404,0.20258239831706926,0.22018389346188144,0.2421305589588681,0.278184753956724,0.3147335558527007,0.3369364561963503,0.3734043238665715
33,0.23321633788663618,0.21085907740966375,0.21317998479849298,0.19215547245614148,0.19137414040055034,0.17649762557800883,0.17737844854436174,0.16610650668442917,0.1660958694722667,0.15914588370184693,0.15338020485360698,0.15732278244240347,0.19705310872035103,0.20610498991880355,0.21578990664705036,0.2356149250977852,0.25787555122533207,0.34605342311390563,0.3734043238665715
68,0.2231872476434474,0.25209690762025583,0.24200456373166698,0.2360837525349661,0.2269526662959913,0.22275879063468962,0.2156812753627682,0.21537436173548669,0.20565946764116128,0.20771192027064925,0.19944900413928715,0.1986918496712511,0.19152381912363284,0.19202608637572566,0.18944925433523263,0.1930450962388464,0.20101754659796342,0.3551703900314609,0.3734043238665715
133,0.21315815740025862,0.24742912919044224,0.23979256824520767,0.24039814653067604,0.23218102599988366,0.23031521276469027,0.22548536911771513,0.22393333144173697,0.21785227512955888,0.21752337112202505,0.21033729000020598,0.2117205323318664,0.20514729119182787,0.20042620232532993,0.1964333804753776,0.2538893260457735,0.26897700139715686,0.3642873569490162,0.3734043238665715
