trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
11,0.22808043448346482,0.22169730736134519,0.20922243997042794,0.2183810195580244,0.20477954458385422,0.20074624911081662,0.200440933885617,0.20096341042901514,0.2010092486817229,0.20208133618883295,0.2040105827563276,0.21057946568983688,0.21084130279056668,0.21635635583568957,0.219041203989982,0.22533240688566827,0.23153336804507732,0.2417316928497954,0.24102289264835117,0.2476494953448299,0.25662541667096433,0.27170915981023175,0.2671024478793066,0.2929501565419392,0.3112245236486475,0.2217705588178207,0.22580963275618618,0.2305741804514366,0.23525867681312043,0.24244621448135048,0.23073722666546512
29,0.22808043448346482,0.21850574380028537,0.20617656983602917,0.20960261796458488,0.2031520748778342,0.20130921592411394,0.20167251175295556,0.1978272686457126,0.19382305673074676,0.1940591398870902,0.19334390716141556,0.19885337663378852,0.20150607681856417,0.20778268373575698,0.2136305099471583,0.22835008898768064,0.2168494810897233,0.22123308468492384,0.22437513454902164,0.22770983617222193,0.23465048629373247,0.24369623083548983,0.2425215946917179,0.25706108853896315,0.26911212401456486,0.22723870050191103,0.2334512802423718,0.2403912558102421,0.24835179022275766,0.25829189237655115,0.23170747751299348
49,0.22808043448346482,0.21531418023922555,0.20313069970163036,0.20082421637114536,0.20152460517181417,0.20187218273741123,0.19910607508944905,0.19743931332324743,0.1954064484058575,0.19568214267507408,0.1956614583050915,0.19611002088891413,0.1967223201451457,0.19898303653907112,0.19980800598080947,0.19921555437664223,0.20216559413436924,0.20073447652005227,0.2077273764496921,0.20777017699961395,0.2126755559165006,0.2156833018607479,0.21794074150412926,0.22117202053598708,0.2269997243804822,0.23270684218600138,0.24109292772855742,0.2502083311690476,0.26144490363239486,0.27413757027175184,0.23267772836052183
113,0.224888870922405,0.21226831010482675,0.21075585962982737,0.2028018804774998,0.20113542714131538,0.21589920043028515,0.2149675349136036,0.21127593747894322,0.21209680993808344,0.21213645795191646,0.21365378596920323,0.211669386564436,0.2117287091335784,0.20964394297750716,0.21032837137139865,0.21106521778816176,0.21157026444237512,0.2113859010202048,0.2113721909816962,0.21358412753969971,0.21337059887014845,0.21373514033552957,0.2150662818258481,0.21520000025768452,0.21630241713373036,0.21816798527000056,0.22075710509263108,0.22216556340348323,0.22660053658614981,0.22976697581793676,0.2336479792080502
