trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
5,0.36028127404612553,0.3373897154203141,0.2859701798323481,0.29377152070142487,0.28818260744042484,0.7967745857873633,0.6378244253648488,0.5118413932738706,0.4439224426354929,0.30601930504318736,0.19190809858813154,0.16243965645243555,0.1767971799225948,0.2132130272015819,0.2504954363290496,0.2761784747118972,0.3076409408597546,0.35106167072083067,0.39134700829464397,0.42745860031967337,0.45677414213586376,0.22699831043630403,0.23115128311690347,0.23350750893821348,0.23261240992451312,0.24320926779674185,0.24981005657210995,0.2624921352142874,0.266462014331304,0.2872086596052793
25,0.36028127404612553,0.32975919587837693,0.29346794931167486,0.30793544214621776,0.30392088868159906,0.28089175783886244,0.2488711175252229,0.23069453008346652,0.2160703864436565,0.2026675700579648,0.1935188330063418,0.19246635186383954,0.19078748385128932,0.19515854452266196,0.1937044611984485,0.19667083178098677,0.1999910970122526,0.2046367353496435,0.20552209841939573,0.21394773069807088,0.21291384033866895,0.22733241755843947,0.22983874924102307,0.24031879121609606,0.239008605915968,0.25304922534490865,0.2595468804825698,0.27538502149623273,0.2757591972545716,0.29102514705551524
86,0.35265075450418837,0.27097464087369466,0.26544367781183903,0.2567060449580764,0.24360844040519575,0.23425217565533435,0.2287950605572118,0.22630217070194475,0.2202626540991274,0.21524082506403724,0.21199266320625645,0.20935877668223715,0.20903092504771403,0.20857914990828624,0.2082029311845959,0.20956161228980014,0.20981705483307914,0.20968991870026973,0.21523130931425502,0.21288334244340135,0.21612969220472503,0.2156402217677876,0.21988494438244835,0.21982001794160336,0.22352935270040827,0.23033640875119027,0.23670636265039674,0.2478676484847689,0.27957568470480754,0.29102514705551524
149,0.3450202349622512,0.2784724103530214,0.2796075992566319,0.27244432619925063,0.5201915130962795,0.4360383005100916,0.37031822691554117,0.23737294334425554,0.22635377046115093,0.22042418534059252,0.21931931455959924,0.21656540080061729,0.21735583300091926,0.21623255661557642,0.22079974216642587,0.21648114372484428,0.2179744502822409,0.21799219722170965,0.22126166842881811,0.22460792760654336,0.2266642033141686,0.23246381699278387,0.22669622666033093,0.22621621393305824,0.23336931024857507,0.24007323266165012,0.24959924893234206,0.2571648314080365,0.2833921721550434,0.29102514705551524
