trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
11,0.35495259859147654,0.318045635468901,0.3277567419660316,0.31951913739295357,0.3114683142517411,0.3127261832384869,0.31259044890923326,0.31911234840758324,0.3124883962796205,0.31661278799511355,0.32138115072521617,0.320057982230608,0.3273947686129052,0.32273059058032916,0.33121702013310866,0.3291322936559359,0.336631948999201,0.3454187660841098,0.3589800802887949,0.35997079228116846,0.38223992784634797,0.3768945824581797,0.3969747421694821,0.3997056185721906,0.4412573411909154,0.42914231229398475,0.45441951096379174,0.49061894444662624,0.5029971771806847,0.49687724156028024,0.5343128819111567,0.5927548530305302
30,0.34572585781083265,0.3204734120931837,0.35356643451539566,0.3158745630874796,0.3189194238711607,0.3107559308886793,0.309808237198541,0.3079763249547036,0.3073631727655607,0.3054216331949772,0.30693250330397603,0.3092344865056545,0.3143825951212378,0.2988319909542781,0.30198114213141736,0.3027294025817161,0.3070230250122852,0.3120025965407256,0.31904958097428016,0.32340025838614295,0.3333111900106006,0.3342991554136246,0.3448876109593613,0.3478205537199859,0.3675954634167601,0.366346326083,0.3785725234819912,0.40048294772176984,0.407200797256273,0.40815477765671765,0.4332679998316536,0.4690219243896263
71,0.33649911703018875,0.3229011887174663,0.2898255809567097,0.2869203121094228,0.2837259639529293,0.28256723561750974,0.2781670572194139,0.2780981000697695,0.2781739541968624,0.2744542711369723,0.27536553791139295,0.27607082961598384,0.2738618167605027,0.27493339132822703,0.27274526412972605,0.27632651150749626,0.2774141010253693,0.2785864269973414,0.27911908165976546,0.28682972449111743,0.2843824521748532,0.2917037283690695,0.29280047974924056,0.29593548886778115,0.29393358564260474,0.3035503398720152,0.30272553600019064,0.31034695099691345,0.3114044173318613,0.31943231375315506,0.3322231177521505,0.34528899574872246
135,0.3272723762495449,0.32532896534174893,0.3046723591748316,0.27037494619025687,0.26501417738992,0.26438656972122615,0.2614392940980498,0.258437709102765,0.2575000266820983,0.256024494236568,0.2574729067710748,0.2556511545847369,0.2569215925915094,0.25723392977177534,0.25814167089984213,0.25902435911541805,0.26426002594479625,0.2668848534373966,0.27067736115717467,0.27390275361479394,0.33063851731651644,0.3443392352692758,0.3462530491607156,0.36859641502934826,0.3615379489682947,0.37898492541790346,0.3966722402234084,0.4066720640887991,0.40414082944607077,0.42687259783215586,0.46248898539134037,0.34528899574872246
