trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
17,0.19185893135807647,0.1848307626559147,0.1757587272192794,0.13700932107918634,0.1574796992883426,0.14814152275469913,0.13291563518950963,0.13546151018320968,0.133529175605185,0.13510752291077222,0.13240352057725602,0.13464148947601828,0.14121944433477016,0.14697245598693012,0.15317319505313481,0.15344014336014206,0.16926067016293714,0.16639038395641267,0.18531863998364786,0.18808897217829115,0.21583934165879118,0.16318033094608883,0.16599732907678463,0.1710724202666505,0.18457029831756755
36,0.19185893135807647,0.1813166783048338,0.1724429461726182,0.1528341745594025,0.16492371560482766,0.1482130554712314,0.15105434144376406,0.14767954980322276,0.14650408472256166,0.14914306851909526,0.1427618945009299,0.143512600462003,0.14686356726038083,0.1482336592485638,0.15460711451776765,0.15302469006356267,0.1634537796259074,0.1614059686378324,0.17322235406353365,0.17389310090046126,0.18991545109952215,0.16309857440962353,0.16971225554008385,0.17737492191058457,0.185016735699092
56,0.19185893135807647,0.17780259395375292,0.169127165125957,0.16865902803961869,0.17236773192131274,0.16632506889226772,0.1643571116806067,0.16152466269153362,0.15969091238143668,0.1564214560266552,0.15592913759617383,0.1530732144103219,0.15585599869819516,0.1520844428405326,0.15604103398240052,0.15260923676698326,0.15764688908887764,0.15642155331925217,0.16112606814341945,0.15969722962263136,0.16399156054025313,0.1630168178731582,0.17342718200338308,0.18367742355451863,0.18546317308061644
117,0.18834484700699558,0.17907450826594062,0.1739502351447708,0.1761928285454273,0.17416199681294653,0.17158051036026814,0.1683675045228825,0.16671519866510187,0.1658889046899113,0.16619059951076992,0.1645483486841318,0.1631933126550176,0.16297370917662654,0.1620106928022226,0.16263529149481695,0.16221727116474582,0.1601999253167112,0.16165133209592714,0.16123514959626034,0.16612029594044597,0.16326208748255416,0.1622824026134854,0.16476991862271645,0.18412386093604308,0.18546317308061644
