trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
10,0.7507477421105568,0.5622084725521866,0.5009337783825892,0.4187934166437588,0.35364824191794525,0.30641089268625915,0.2750863942662922,0.25917061451377166,0.24239560298575713,0.23208614622158924,0.22807657125963277,0.21984456197228486,0.21862244761436694,0.21895976017556296,0.21793177540749512,0.23620322369190655,0.24560986159128664,0.26007268247045423,0.2674680617016144,0.30216921213584724,0.34727959550582954,0.3320125665856849,0.3649794731027775,0.3862932804842224,0.4334676900387994,0.410838484786739,0.453073195872262
34,0.7036129247209643,0.481426125628373,0.4453132481062886,0.4079354350771497,0.3528259381748718,0.3873694527166302,0.36862104964538517,0.3229151273507289,0.2907360820919859,0.2715798812161493,0.25434634105962756,0.2535994726281008,0.25079763453731874,0.24700846926495723,0.2514832886069929,0.2628091808835721,0.27767838410690326,0.2622643007107368,0.2655447836352987,0.28427353770142855,0.3082819007106414,0.3015015822058287,0.3212086403094093,0.33286163521194045,0.35837994453691363,0.34975296173835174,0.3751991864972833
70,0.6564781073313717,0.40064377870455936,0.38969271782998793,0.3970774535105406,0.35200363443179833,0.3401578455917338,0.3092183351197082,0.3263456264656367,0.2944125868322857,0.2907783143088325,0.28241370168093455,0.2805986892203324,0.2728672014813772,0.2722996587917777,0.2681750302741577,0.26621646978372177,0.265116563286695,0.2644559189510194,0.263621505568983,0.26637786326700985,0.2692842059154532,0.2709905978259724,0.2774378075160412,0.27942998993965845,0.28329219903502784,0.2886674386899645,0.29732517712230455
133,0.6093432899417792,0.4507887785435743,0.40424306723687337,0.3753628477142429,0.36324262613534575,0.37285173935758154,0.3485769181943044,0.3262721638233883,0.3201178460711251,0.3074494892608586,0.29707793863681153,0.2886163345004641,0.28081224822767065,0.2766713893672503,0.27095578871507614,0.26910032101149745,0.2702287950089241,0.2686421140429744,0.2828953588524151,0.3068287293864197,0.30064838625056906,0.31798503546437495,0.3318655440001318,0.35644883998922894,0.34706534191088345,0.37087031728111325,0.29732517712230455
