trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
23,0.41604734954014866,0.37957123833905165,0.34117056082367553,0.29939478098201777,0.26260046254563807,0.24431700556909192,0.2340292169642091,0.22340063077079014,0.21387012390788407,0.21528960542099906,0.21135529520014118,0.2168567847392263,0.21284610704376347,0.21395338143529163,0.21513870813965377,0.2173383380712442,0.21684712829673353,0.21774531568638197,0.2177223304367297,0.22098067075561714,0.22259786709287713,0.23573851846334484,0.23770969990060561,0.25125195746953977,0.2507327012659061,0.26031027018660297,0.26969424111693435,0.28082353248218384,0.2864919635341834,0.30649617634256926,0.3168294544053909,0.33965880076862887,0.370263204383551,0.39646781954996196
43,0.4069283217398744,0.3699710689602076,0.31569011834903926,0.2847756417848601,0.2636287802124745,0.24665472845183795,0.23708549856792072,0.23057309502373408,0.23190706651285284,0.22493655325803244,0.2247411505780454,0.22334040731399044,0.22213908068492555,0.21995661724402754,0.22051847502188998,0.22028980273362567,0.22216101192886778,0.22109083408514874,0.22059347066160492,0.22333812813156068,0.22545135996549537,0.23375658569490837,0.23698733618809736,0.25112214341863137,0.2531270934960803,0.2626562629191858,0.2724765639582467,0.2822406402451837,0.29149301673627986,0.30907949585827466,0.32253679099620036,0.3473099016723594,0.37681435817515374,0.39646781954996196
87,0.3978092939396002,0.3603708995813636,0.290209675874403,0.2701565025877024,0.2646570978793109,0.248992451334584,0.24014178017163235,0.23774555927667804,0.22319315377440133,0.23316516594546235,0.230119660917459,0.22787604980187362,0.22661819265674965,0.22555578066730905,0.22427906456059626,0.22351400013338207,0.22378511307088486,0.22443635248391547,0.22346461088648015,0.22569558550750418,0.22830485283811364,0.23177465292647187,0.23626497247558909,0.2509923293677229,0.25552148572625455,0.26500225565176866,0.2752588867995591,0.2836577480081836,0.29649406993837635,0.3116628153739801,0.3282441275870099,0.3549610025760899,0.3833655119667565,0.39646781954996196
147,0.3886902661393259,0.3507707302025196,0.29480222842821036,0.26637848256667024,0.2544870517242014,0.31777727782641824,0.2917121978082932,0.2793503584375082,0.27654682489273114,0.2711546640035437,0.26682776534891517,0.2621756594650268,0.2577819219645496,0.25447334518444237,0.2505293621118638,0.24969328305538216,0.24632002572153244,0.24159975528625163,0.23927387091370603,0.22414672630019067,0.23202168565072923,0.23474217641353873,0.24375846497256443,0.25086251531681447,0.25791587795642873,0.2673482483843515,0.2780412096408715,0.2850748557711835,0.3014951231404728,0.3142461348896855,0.3339514641778194,0.3626121034798204,0.3899166657583592,0.39646781954996196
