trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
4,0.5388701586874981,0.33650696633756505,0.35505524622725637,0.3188132967295034,0.3262662316443875,0.365617748723063,0.3899654911643601,0.39830167316655496,0.3957097085758889,0.49809109275867286,0.5230338998993966,0.5673488162107555,0.5516367642318484,0.6638458033684577,0.6529414116802073,0.4032177657156215,0.40871354814007593,0.4026452093574219,0.436138595066112,0.42547147184566575,0.44202599914108515,0.46294273272713177
23,0.43711929167070046,0.42486730923718563,0.39136681104541166,0.3806392355325718,0.3749892122225012,0.38508650179974874,0.40262799402101707,0.4137419379826122,0.4065729425541151,0.41004606616048955,0.4205517540766366,0.4278229294089076,0.4259535362754145,0.4397767025209745,0.43067591585219117,0.4217188885206988,0.42937421472799836,0.42078145203614575,0.4708295904178292,0.45410663771097054,0.48097931428185947,0.5083147433536628
86,0.40379388702545804,0.4008813135764705,0.388908945468415,0.37082055501248323,0.354109098075531,0.37096851845505574,0.36900927283062246,0.3758973164694193,0.3729860353331505,0.365646520667215,0.36992933978262965,0.36864287583064936,0.3645906817295116,0.35694313336960376,0.36621552010546693,0.367392214964231,0.36637272399997417,0.36675660436267765,0.36820114011505617,0.36411936885953644,0.37219871147406974,0.3628446152363762
146,0.3788804263296357,0.36680735658750796,0.36775334871582704,0.3687191281650169,0.36501366704208077,0.35581335098491945,0.3812729228865297,0.3676697048890659,0.364881354386235,0.44434021028330584,0.4686390779966926,0.46013982003124887,0.5142182425489846,0.5049422725249055,0.3847166429105442,0.38805288155215345,0.38450896667869805,0.4014475997143948,0.39683630598036096,0.40307268400031077,0.41757072210060076,0.3628446152363762
