trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
14,0.362072422427025,0.3581261555632698,0.353502980478272,0.3571211722335124,0.36499821352996753,0.3596649840915021,0.35677612387970037,0.35647447780987196,0.3457968898294346,0.367521913337908,0.3668299427061507,0.3516665427852759,0.3686415396491854,0.38258604221300935
38,0.3393251953893464,0.34658130470446213,0.3386823032460246,0.32468012362629206,0.33494341392617966,0.3316035685966451,0.3323112843587773,0.3298803936179912,0.3239249248288618,0.3389287109827695,0.3345969693754148,0.3283775731196558,0.33820456900338713,0.34461112384180526
57,0.2950822306220127,0.32969014239636274,0.3177930894296369,0.326860527504395,0.3169399640308818,0.31725651950304146,0.3176648648712612,0.31381176940273775,0.3020529598282891,0.310335508627631,0.30236399604467884,0.3050886034540357,0.30776759835758893,0.30663620547060116
120,0.32300130604904187,0.2913660313418812,0.2999608103645016,0.3078643607186188,0.2975945729820881,0.28951983148854216,0.3060567270444348,0.29868842313619587,0.29916674066233256,0.29540534906101457,0.29632245312196176,0.2964380792875607,0.294377683612825,0.28659224497864627
