trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,0.19329851399801584,0.17851397526806811,0.16963857676359193,0.13740617785729325,0.14972485212364192,0.257332063219744,0.26672625701055397,0.3738497502215377,0.3807844837631268,0.48929418595526664,0.49415174765767345,0.604828775911991,0.6071764734484094,0.6071764734484094,0.6071764734484094,0.6071764734484094,0.6071764734484094
21,0.19329851399801584,0.17607460387004728,0.16587575478165964,0.16045206095227876,0.15012396620705468,0.14682405162404474,0.16092512395146247,0.17909556020948506,0.2747831861589737,0.3314576316335519,0.39059531869952696,0.46607427512435595,0.6071764734484094,0.6071764734484094,0.6071764734484094,0.6071764734484094,0.6071764734484094
66,0.1833927180641098,0.17716422072745652,0.16895457935802438,0.16175518931546778,0.15743885237409272,0.1580056497304084,0.15769160973054824,0.15722815510508556,0.16878188855482051,0.17362107731183718,0.2870388897413805,0.32731977433672094,0.6071764734484094,0.6071764734484094,0.6071764734484094,0.6071764734484094,0.6071764734484094
126,0.18095334666608898,0.17340139874552424,0.22759209099125088,0.22171543349713765,0.21073166875814417,0.20284905298245823,0.19486040744991906,0.18881461686852077,0.18531451889581396,0.1836705087011136,0.18348246078323407,0.18856527354908587,0.6071764734484094,0.6071764734484094,0.6071764734484094,0.6071764734484094,0.6071764734484094
