trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8
15,0.2495190723154072,0.211725366543035,0.17103609599295128,0.14392452792491597,0.1397755211488341,0.13441184182967422,0.15234619175211103,0.19461822738203743,0.19094285568434033,0.20186775241789737,0.2183576004914456,0.24654609204082456
38,0.22108816530713665,0.20055819653718043,0.18601870650232835,0.17328198960799074,0.16716146165867224,0.15821742541338216,0.1595189624427264,0.16712875486612536,0.18309046399642473,0.20306814293414488,0.2294151564855718,0.2522564038925755
98,0.21796723238576943,0.27904684365231136,0.266235645982304,0.2501765386552463,0.239263411749367,0.22700055757755225,0.21474105605386012,0.2066476390601715,0.19946697138540231,0.1962424885031932,0.2351254683373227,0.2522564038925755
152,0.21484629946440223,0.22504146982263132,0.26714726343753353,0.2565846991734748,0.24285249894608418,0.23407813177927497,0.22118835762676006,0.1987952473722559,0.20066736190164983,0.2073000444973194,0.24083578018907364,0.2522564038925755
