trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8
1,0.183222301810389,0.2069455277316411,0.044604449344083155,0.18662410982705538,0.31822952123871856,0.44674354707503927,0.5750794806404947,0.20222715983247894,0.19720382652200943,0.19824897331088034,0.2090406357029022
21,0.183222301810389,0.15821128295004566,0.14165407276959788,0.13652256384096484,0.1456486773937005,0.15836040197209772,0.17204664243133194,0.19460351584010896,0.19535537127774147,0.2019354375114899,0.21075000269830357
46,0.30441401729483203,0.271779401559921,0.23986754421396164,0.2165893890135761,0.20277967087033227,0.18906100432617035,0.1875507685775821,0.18697987184773898,0.1935069160334735,0.20562190171209943,0.21245936969370496
100,0.2556797725132366,0.2801802576531667,0.26364989475474676,0.24836346026237993,0.2332447799686607,0.22188051138582332,0.2098508038248489,0.1990522817662774,0.19456250911027081,0.20733126870750082,0.21245936969370496
