trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2,0.16074001223616466,0.16882679314864388,0.4989965869320947,0.14153250147721586,0.4853200354757209,0.14450930807381243,0.14209868288402694,0.13995963001661899,0.11567452266169871,0.07254497517417717,0.08980794777111986,0.09682172776442381,0.13723568651453877,0.14149550469604902,0.22527606077800807,0.2114615396200901,0.2749603360663292,0.28044074856491763,0.34247446417568,0.3492386402219269,0.40941363179826556,0.4179897062116874,0.4770988019508447,0.5465793795844743,0.6152661759511638,0.18384022402659708,0.18384022402659708
21,0.16074001223616466,0.16406688686442863,0.3336279765217198,0.12006796747585292,0.13768994596018103,0.1340736271566035,0.13194179156471314,0.12815192240533477,0.11870318268296029,0.11670144953755443,0.11865812656092406,0.12043485595029396,0.1214731269131371,0.12204172244168279,0.12815365250127528,0.12784975014899605,0.14038003200668905,0.14857202608438724,0.1587350124878599,0.1615508118083553,0.17870411953244456,0.28804838179520814,0.3207369598032799,0.3600322951992277,0.39955319998888045,0.18384022402659708,0.18384022402659708
60,0.16074001223616466,0.15930698058021342,0.16825936611134498,0.16137841017322907,0.15554683839100483,0.1545794092852013,0.15191933939373614,0.14744765405493326,0.1462747228699323,0.1444880339368858,0.14403781414667668,0.1428418156522786,0.1431029872581244,0.14218681729264904,0.1462625831612698,0.14587428550242706,0.14778852836110487,0.14782479841465046,0.15260936442546372,0.15117688138686325,0.15826667367223485,0.1581070573787289,0.1643751176557151,0.17348521081398102,0.18384022402659708,0.18384022402659708,0.18384022402659708
121,0.1735866994328591,0.1653433867108488,0.16299703547857877,0.1551587288091159,0.15494498899102135,0.15225557420334077,0.15176733762790318,0.151123325318556,0.15305587956959935,0.1496950999315827,0.1493283900513613,0.14991923199698065,0.14916305800039883,0.1493767537200067,0.15041668870055275,0.14850794776884202,0.1503407576229858,0.15059646778079197,0.1527980129034771,0.15226239163447278,0.15528900894144004,0.15529698333629421,0.3554772486200947,0.3943756933825724,0.18384022402659708,0.18384022402659708,0.18384022402659708
