trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
4,0.27828514741922256,0.2694521733681718,0.25543009845709047,0.22604460319255829,0.6881338655694094,0.5994351985349292,0.5147160242532095,0.511074998103094,0.4246889697414479,0.42271861740033106,0.3225816072272423,0.2466610687318985,0.2021506589342153,0.1906836630861291,0.19766148985122495,0.20487141834769218,0.21163796482612862,0.22700737903045573,0.262803451192917,0.2531737691123822,0.28987922204390953,0.3233694042861815,0.3618810201498229,0.397921579352987,0.4606311622703519,0.2282092731571323
24,0.27828514741922256,0.2650356863426464,0.2528355480270752,0.226153720614043,0.46095871913442155,0.41390019573804276,0.36848042225608985,0.3636092430230641,0.3158305472320486,0.22658244700573332,0.21810966417508587,0.20451569652651896,0.2101166735626759,0.21176937675705643,0.21363293643085116,0.21385875710379015,0.22054093401444372,0.22739556766681016,0.23631550931777176,0.2584213864197405,0.2551864733245759,0.27184828120677007,0.29426496844277594,0.31244347427661645,0.34756030408026223,0.23461842599705948
44,0.27828514741922256,0.260619199317121,0.2502409975970599,0.2262628380355277,0.23378357269943367,0.2283651929411563,0.22224482025897022,0.21614348794303415,0.2069721247226493,0.2151706107257024,0.20918248134751677,0.20905406755417144,0.2088382020467222,0.20772655024523826,0.21046656616945433,0.21056522947000747,0.21290656156831886,0.2121417405614498,0.21670971171970452,0.21689164634744393,0.22049372460524228,0.22032715812735862,0.22664891673572907,0.22696536920024596,0.23448944589017257,0.24102757883698667
104,0.27386866039369717,0.25802464888710575,0.22593548577107359,0.2136160959108754,0.20695085734990995,0.21579359565349576,0.20439886757595596,0.20746142415917135,0.20670523715809572,0.20539896749081119,0.21035001580789123,0.21122174124957982,0.20993909090688428,0.21038611441709784,0.21129698069911482,0.2115649087037681,0.21119012057317058,0.2131514450693343,0.21260099629632428,0.21450282241261587,0.2155894540222501,0.2164169871353455,0.21702865455835357,0.22065432848029728,0.2218001203172051,0.2257310471968938
