trading_days_to_expiration,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
18,0.386771525970197,0.3570845170519346,0.36895218949854935,0.3119922589863566,0.24461759067762578,0.22394935627496232,0.2355332025854199,0.2238588726800339,0.21207123648063528,0.2043215807669289,0.1999320291327323,0.19268666583713173,0.18936789498106338,0.18368154343711088,0.18111308663589804,0.17960212662806105,0.1796932946959821,0.1789663659874479,0.17759991572556819,0.18042206090169893,0.1828443389708649,0.18418472916757914,0.18196862870896077,0.20146603832392906,0.2117102964530648,0.2247977187337892,0.25294281128568413,0.2868048997400876
36,0.3793497737406314,0.3600514351635883,0.35471220687050115,0.29514859190917386,0.2380414530546331,0.22540009839764463,0.22975563075440975,0.22148643471257334,0.2191422377245827,0.22903134203382655,0.220000866764692,0.21131417316776346,0.20153423379257882,0.19673502822588182,0.19416076082845346,0.19442151023683624,0.19175052280692992,0.1936920825945085,0.1975032001297674,0.1927729909242681,0.1944449110828062,0.19538737207323414,0.1946343899658607,0.2049554395402082,0.2105190876146048,0.2193929471104474,0.23678926843822373,0.25785259477528233
77,0.3719280215110658,0.363018353275242,0.34047222424245294,0.2783049248319912,0.23146531543164037,0.22685084052032692,0.22397805892339961,0.2191139967451128,0.2262132389685301,0.21390626637860038,0.21381250889314704,0.21484641842826027,0.21101413695253946,0.20839693014579105,0.20750094847041964,0.20664460052325723,0.20609395721981488,0.2053808987848919,0.2057895899656229,0.2051239209468373,0.20604548319474753,0.20659001497888912,0.2073001512227606,0.20844484075648734,0.20932787877614484,0.2139881754871056,0.22063572559076336,0.2289002898104771
140,0.3645062692815002,0.3659852713868957,0.3262322416144048,0.2614612577548085,0.22770733585330133,0.2311920215528734,0.22391846580171676,0.21559261661287404,0.21526740986772952,0.20691914775566633,0.22855561880583797,0.22546536264400735,0.22126810446053807,0.21922938308717382,0.2164196129892434,0.2165164733968857,0.21619949427730148,0.21560756208206006,0.21516155371362455,0.21598455814684475,0.2178254090744759,0.2211683574364495,0.22358285944115996,0.21007756860477605,0.21706279875496703,0.23346549338639488,0.2537203126654255,0.2289002898104771
