trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
13,0.48345171375414486,0.3665119422746626,0.43251837125225345,0.2879217390451079,0.319434287849725,0.29664867685370894,0.2844391423292664,0.27799528293365144,0.27803424035919544,0.27854671420314603,0.2770500176902495,0.2800991526019773,0.29136715844853195,0.30149103473047123,0.3373090210132205,0.26344927098449483,0.2630062456093586,0.2653656755702289,0.2634151510045033,0.2660524231626662,0.2678933922231861,0.2731779534150505,0.2794300749993631,0.28524202796367754,0.28726400451785805,0.2912722216352873,0.29562786599462837,0.3004112766450423,0.3055747178548124,0.31403817504611836,0.32389411157043574,0.3370298028578284,0.35467701404256635,0.3703979689354395
37,0.3357734234060991,0.31777440394522577,0.29261473910065133,0.2813963089439631,0.2807328922574103,0.27746702468864265,0.2749184634275329,0.2708228971294437,0.2628887858298597,0.2682263157967629,0.2674411259538828,0.26722033938125683,0.2666158463894346,0.2654913912315921,0.2646322074301634,0.266815473431244,0.26512380229094884,0.27004379065993583,0.26694559068335605,0.26979250321334564,0.2719702290775957,0.2789923062479548,0.27957599791649923,0.2871307046460703,0.28730843780845394,0.29259348291089843,0.29663932702253837,0.3016685931858769,0.30687675941112424,0.3164253135911164,0.3263837108968755,0.34057850017814606,0.35937651866403975,0.3740717856925728
101,0.28350806320050054,0.27705780988540923,0.2782063806519197,0.26849162640441565,0.27100041663002133,0.2683194121426027,0.2668581510155658,0.2645971739933315,0.2636496048739203,0.2619174451086293,0.2603044217178635,0.25924673244864266,0.25833894132021695,0.256013711465323,0.2567168660909965,0.25877113224617804,0.25600944539081494,0.25635427164679775,0.25857226306130726,0.25973971851436684,0.261549247749242,0.2791382291650909,0.281464674598892,0.2871751379366662,0.28862969908406505,0.2936049439388084,0.297896643563373,0.30297063474218877,0.3092638979561223,0.3189149129175562,0.32993240821719316,0.34527800479961945,0.36305033542117304,0.3740717856925728
161,0.32501000273758157,0.3547880905688313,0.2830640598485138,0.3181381917152537,0.3127929023588392,0.29845371717570046,0.2978050497451996,0.2876634693479946,0.2847172125618882,0.2845451231591257,0.28184040677429206,0.2782687065850838,0.2775004143392744,0.29666136623927175,0.26008306853774565,0.2608886889277683,0.2606875604805219,0.2598847113256505,0.2623123431119867,0.26381655536877646,0.26736360058214625,0.279284152082227,0.2833533512812848,0.28721957122726216,0.28995096035967616,0.29461640496671837,0.29915396010420764,0.3042726762985006,0.31165103650112036,0.32140451224399597,0.33348110553751076,0.3499775094210929,0.3667241521783063,0.3740717856925728
