trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
13,0.19503824043674808,0.16984661945537669,0.1479871021117597,0.1420470960056571,0.13614814698829716,0.13350579149422032,0.14481694673742335,0.17814746742384008,0.19175636515339786,0.21198593354434395,0.18106790655655763,0.1908137544178116,0.20404578476414525,0.2168313882281382,0.18951734143919113
38,0.17902877167375827,0.16716627976253765,0.16041491481022996,0.15420165028157926,0.14889078657625113,0.148656003045509,0.14574537176048338,0.15221810245829792,0.1611296598978289,0.17463477994401214,0.18586762440301483,0.20029174257130042,0.2188711779942786,0.23625918349355532,0.1918214309292491
98,0.17596805426763107,0.22895250808698087,0.2226903477025094,0.21222790118535473,0.19966373790569136,0.1911110774549505,0.1827958041924018,0.17667046578302076,0.17199731122780257,0.17146847086364325,0.17185777811083391,0.17439499830387853,0.17797579769730393,0.18490916245907518,0.19412552041930708
157,0.1729073368615039,0.2245992669262507,0.21813847624787638,0.2072235245606498,0.19841926801535098,0.19323414440705625,0.18645518823552565,0.1805125660029648,0.19199162238607326,0.17626818871010044,0.18133576626432274,0.18922039153401188,0.19740359296272106,0.18721325194913316,0.19412552041930708
