trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
1,0.7757103616375444,0.6132165444091243,0.2887739396690143,0.10395706477978232,0.030530402225885246,0.1489096444754214,0.26549088755299466,0.37915362220648974,0.49231662594531184,0.6047367879501683,0.28665484819224996,0.2818561606603561,0.28583168596830166,0.2619748303316705
20,0.31873199710636735,0.30199360826875127,0.3077720888985064,0.29598969362380456,0.29647245821999657,0.29603276545076734,0.28738577833022316,0.29229636482502636,0.2958846305532658,0.30062044182226366,0.30949593319942925,0.29999126746518867,0.3102334158414223,0.26060675498687147
63,0.28994188939445115,0.26420949333244403,0.2824554775708081,0.2840710836330817,0.2825678933026972,0.281608671003545,0.29003137302636617,0.27931548393808026,0.2681712172288404,0.2809813576575663,0.2779162982773379,0.2829730397223166,0.28124827258448015,0.25923867964207237
126,0.4515792169017877,0.2697757904395223,0.287903520609982,0.28338284859735463,0.268380218300897,0.2669923086091786,0.2643926656029729,0.2625800103201056,0.2683367689366615,0.26381376318507066,0.26372105385552363,0.261429956095181,0.26334290567646956,0.2578706042972733
