trading_days_to_expiration,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4
8,0.9547971412421221,0.9442828819086655,0.8991287361915823,0.8364206614518434,0.7856770077152438,0.8040078995979681,0.8252567503688444,0.713871839832423,0.8468067881868004,0.6218343440598871,0.8345325255645505,0.8179732063975154,0.7084939716984207,0.6407690092167331,0.6218746842214369,0.5234497890039158,0.45475647454309415,0.4067728606560076,0.3873201634257081,0.3705614907068433,0.3429476850602099,0.3451010441441131,0.34634016856546185,0.43486484885853866
28,0.9547971412421221,0.9407781287975132,0.8852456053229386,0.8201456801614783,0.7741874502331657,0.8139480493862357,0.7730366755168453,0.7503689653277118,0.6767310512854553,0.6595192915490939,0.6359243882634018,0.6245948663938184,0.5924300848997814,0.5533064759761045,0.5177795672818105,0.4921600651177216,0.445533394817703,0.44684581705941034,0.4375385854237905,0.4198066551637499,0.4032094867845376,0.40181474466977946,0.39741582762023997,0.43326777091868435
89,0.9512923881309698,0.9268949979288695,0.8689706240325735,0.8086561226794001,0.7841276000214332,0.6514944865656545,0.6408775888418452,0.6225933566127859,0.6013865763633687,0.590207583550464,0.5673569701968908,0.5569119923813598,0.5164648419703732,0.5019407134127728,0.504025788378936,0.48479792259640275,0.47269065568809937,0.4682533248823456,0.45004501115422774,0.4353709363770751,0.44912856648327243,0.43158594638925096,0.4073710009539559,0.43167069297883004
157,0.9477876350198177,0.9130118670602259,0.8526956427422084,0.797166565197322,0.7940677498097006,0.7383756184672494,0.677374714337134,0.7347000723997932,0.6116104602116279,0.7123700545575072,0.6926650882972031,0.6327029820398902,0.5786169255935532,0.5619076988171048,0.5137377886914258,0.4697771985697484,0.43973175817205346,0.4666707570544133,0.4604325196600421,0.4613115259020317,0.45618322562426233,0.461400149635179,0.43646192679839296,0.43007361503897573
