trading_days_to_expiration,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,0.2123195581569758,0.2123195581569758,0.2136641063432559,0.22678441874435137,0.1951285739085531,0.20191642967031667,0.20213569366514852,0.18720377158029228,0.18510411185135955,0.173920418854086,0.19949114012709168,0.8620865886635757,0.4973626603272291,0.18795581310217202,0.18308632087203117,0.08321399350832182,0.20531144465007367,0.32169664559493394,0.4357542217488393,0.17963375133418652,0.1786776374591167,0.17057358548435583,0.17101842714300874,0.17569825908773037,0.18676928138218712,0.20539141773325054,0.21995727108888866,0.236311386391238,0.2560853254456792
24,0.2123195581569758,0.2123195581569758,0.21411228907201593,0.2310084619684632,0.1831686112219164,0.20816570248645008,0.1910181898094893,0.1800992498471477,0.1795172454614188,0.16465843904882738,0.1677581223661554,0.16086766833701036,0.15924330827093539,0.1638173111609139,0.15968867220043614,0.16319723622426552,0.16202314285301428,0.16276004177654718,0.16295876803678447,0.16857534515771092,0.16775316586101363,0.17151372535880324,0.17085332773774392,0.17731323620439252,0.18992129644145198,0.21054812483051674,0.22309365317501262,0.24071729746331313,0.2612080014398012
89,0.2123195581569758,0.21276774088573586,0.21833633229612776,0.21904849928182651,0.18941788403804982,0.22437070137646692,0.20141281504658143,0.196277844631241,0.19244437846460324,0.18357228203820414,0.1822312259473274,0.17087114252119232,0.1681290186253286,0.16569256658259254,0.1650507308295472,0.1651265183366163,0.16703376097144487,0.16596204266403577,0.16290086410360893,0.17908872710746532,0.16869330573546104,0.17134862595353842,0.17246830485440606,0.18046525126365737,0.19507800353871818,0.2136845069166407,0.22749956424708775,0.24583997345743516,0.2612080014398012
148,0.2123195581569758,0.21321592361449587,0.22256037552023955,0.2070885365951898,0.19566715685418323,0.2132531975208077,0.19430829331343685,0.19069097824130027,0.18318239865934463,0.231224157888028,0.22304100572931346,0.2160886571606423,0.21209431504343018,0.2064839695436262,0.20149755587125906,0.19727054151916681,0.19323084271657023,0.18955798549835717,0.19069215751066212,0.18960210905721972,0.16963344560990845,0.17118352654827357,0.1740832819710682,0.18361726632292225,0.20023471063598436,0.2168208890027647,0.2319054753191629,0.25096264945155716,0.2612080014398012
