trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
23,0.2042460442749132,0.21614779990481875,0.1801517263249268,0.15823511134824142,0.18896084791339335,0.16858614861311455,0.17812401465593897,0.16267514324460416,0.14879762881551903,0.1431543552607318,0.13833361335575042,0.14147947696127608,0.14909135006203558,0.15305458109967796,0.164687295225366,0.16750776756357827,0.18396603253782332,0.18667310319137492,0.18960326148727172,0.19482294265361966,0.20050098435177185,0.18945022534699818,0.1899516850184276
38,0.2042460442749132,0.22209867771977154,0.18923365101311473,0.18640592068211137,0.1895802114809404,0.17972531502639855,0.20558645717884827,0.16192921587238487,0.17018204712595214,0.16763376949636813,0.16577077219627492,0.16750201781358784,0.1736643992923436,0.1846407645524388,0.19092517502368841,0.19682970498720795,0.1853115247438461,0.18812418904862782,0.18972182997008757,0.19348943320384498,0.1963778435063881,0.1924769908049371,0.19428241529517978
58,0.2042460442749132,0.22804955553472434,0.19831557570130268,0.21457673001598132,0.19019957504848742,0.19086448143968254,0.18164917648613135,0.18648150459913107,0.18330323324550102,0.18263883414348328,0.18102282226384134,0.1796333205046726,0.18016405738040114,0.17992694351153174,0.18259921311864155,0.18396428878402343,0.18665701694986886,0.1895752749058807,0.18984039845290343,0.19215592375407034,0.1922547026610043,0.195503756262876,0.19861314557193194
117,0.21019692208986598,0.21121077739205507,0.20296861114488868,0.19605844510560663,0.20156989625599098,0.1959433035532976,0.19099699736272485,0.1915183015299497,0.192797965459091,0.18907850416364244,0.1925793580114078,0.18940048600195541,0.18875798885723116,0.18588932880104578,0.1859444016945957,0.18548957887462336,0.1866087954132163,0.18658217920076636,0.18681636786869274,0.18680212339757843,0.18642345988905928,0.18562095474167545,0.19861314557193194
