trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
8,0.28296392085865824,0.2791791237189417,0.2770836749657435,0.22772097071285427,0.20206976059988008,0.19205934899335447,0.19034084683780692,0.1954860112221099,0.20153347644414946,0.21884116721322788,0.2436207685810884,0.27304918739883866,0.3016581704003572,0.3225195666246104,0.373907583195324,0.2475985893617986,0.2500002336198521,0.2622058707197188,0.2752809176002453,0.293062350130216,0.3132413919498431
33,0.28296392085865824,0.26751206354727053,0.24990317522530517,0.235430226993638,0.22648500075663186,0.22234190288588243,0.22031444327940908,0.21724800492629337,0.21585824504799522,0.21388299450029843,0.21391981259656073,0.2516507771160529,0.267916204805064,0.28102128821911426,0.3098754645920011,0.24774642685514128,0.25364952079933994,0.2646594020901643,0.2793649096700631,0.29786907432538356,0.31852418866448906
52,0.30251324406228414,0.2817571351253013,0.26000073850621425,0.24974615847590706,0.24171125447182298,0.23025516354379727,0.23444640933273223,0.23232728805162958,0.2318968831314638,0.23126240900032805,0.23040980773589026,0.23025236683326716,0.2341742392097708,0.23952300981361813,0.24584334598867813,0.24789426434848394,0.2572988079788278,0.2671129334606098,0.28344890173988085,0.3026757985205511,0.32380698537913505
112,0.29084618389061295,0.33445301528715393,0.32420978111627924,0.30804632654170283,0.29722139644383305,0.2861591252805224,0.28092396106840045,0.2748453940560465,0.27166169956903424,0.26728977331519604,0.26271463393986116,0.258539395785639,0.255144237487991,0.24946875748056677,0.24745075186845594,0.24635094644036423,0.25975233934927333,0.27119692553042757,0.2882556259350484,0.3079585952351971,0.32380698537913505
