trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
8,0.8095824053885501,0.7986076204693765,0.633860994340925,0.5626918858616801,0.4189640384901929,0.33221475185024946,0.331058633513297,0.2822568152914168,0.2638382133309423,0.23391583142151642,0.2153638844971604,0.19883248009698481,0.20106913906234805,0.19932858031316847,0.20409993466664866,0.21528603164665866,0.21891351504302023,0.25319447780495885,0.25843915541851775,0.300780437302816,0.30080980571341515,0.33793649633181433,0.319643599607308,0.3695717002790874,0.3813140054617354,0.46366995666319016,0.488023141642991
32,0.8068387091587567,0.6187346676011081,0.5163704633274838,0.4664565904810304,0.38853450599734024,0.3358493967151789,0.4143361707820618,0.40017567232695445,0.33200268830495305,0.291516901051335,0.27171672429265625,0.25242165337000866,0.24364066277824467,0.2376977643974499,0.23850748417347936,0.2432392651303056,0.25397354799727795,0.2667264241740732,0.25662042660982887,0.27886065116871417,0.27926833001380186,0.3007329080637707,0.2915420363835588,0.31747278047162175,0.3246323681146257,0.36844824852746433,0.38326467725403973
68,0.8040950129289632,0.43886171473283964,0.3988799323140427,0.37022129510038077,0.35810497350448756,0.33948404158010825,0.3147719244796352,0.33275515045491094,0.29141705709932786,0.2991223735452246,0.2796715018441577,0.2749357610647504,0.26694189034837085,0.2661695802753198,0.2611962132425658,0.26045191901721304,0.2563464629677114,0.2570573733436425,0.25480169780114004,0.2569408650346124,0.25772685431418857,0.263529319795727,0.2634404731598097,0.2653738606641561,0.26795073076751597,0.2732265403917385,0.2785062128650885
131,0.8013513166991699,0.5363613545368824,0.48078590908786134,0.3945926667952868,0.3823404875778479,0.35689783270203335,0.3525540282459327,0.3133133586446215,0.324122407366053,0.3190199285175535,0.29732668205580953,0.27904745818356413,0.27279317093160466,0.27134190694643523,0.2637238278427857,0.26224609878538535,0.2606785965223085,0.261046196640772,0.277791067551978,0.27887533537401377,0.2978316753230015,0.29158645970151753,0.3165060867194486,0.32334393306294573,0.36581034371535304,0.3806248410173647,0.2785062128650885
