trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
9,0.3475609802802155,0.2751168624531229,0.2519546820540478,0.1914002924153032,0.14182815388220077,0.14973092274567704,0.16351066746354853,0.18192717901025968,0.23164353354080539,0.24685718402310894,0.2964379573997824,0.3082625113285586,0.35430661984399286,0.4012445419973873
24,0.3294499508234423,0.2572031323765975,0.23404524211074568,0.21505856449989272,0.19397201051098226,0.17957589021508322,0.1703445392675503,0.2110779039764106,0.2293934910359394,0.2317484785602353,0.25418011671070617,0.2618756778820085,0.3660411003823415,0.4012445419973873
69,0.3113389213666692,0.3578018197651607,0.33663548018131473,0.3079389877352527,0.2877040351887894,0.2715533558601148,0.2570392317300615,0.24022862894256153,0.2271434485310734,0.21663977309736168,0.2119222760216299,0.21548884443545838,0.3777755809206901,0.4012445419973873
123,0.29322789190989607,0.3445495357733004,0.32944828041192703,0.31339104862993394,0.30005178528531257,0.2865971794162708,0.2742586022760906,0.26420632337244987,0.2530153021170486,0.25653886524857206,0.26009239367509424,0.28489773213972563,0.38951006145903866,0.4012445419973873
