trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
16,0.23428715945457448,0.2108766552279991,0.18692002190788387,0.17472784440293898,0.1730502491972657,0.18203533993937773,0.16412066384414975,0.15814487580162054,0.15255200671642374,0.1507421873948587,0.15821347374189496,0.17029017296057034,0.19197285234476652,0.19537366423082977,0.22557845796694395,0.18384307556468976,0.1772317751643342
41,0.23428715945457448,0.20307315381914062,0.19268005549450448,0.1774064898769351,0.17311216564094786,0.16898396617307102,0.16544508296468788,0.16242065946107553,0.1594779132400488,0.15776762349443274,0.1588516890399778,0.15935535137715948,0.16454042069836053,0.1708420253012098,0.17189305626132687,0.18201858857672,0.17877663666781837
100,0.22648365804571602,0.19768877651538838,0.1866959851306493,0.23177551194554,0.2065428752317954,0.21440912915462082,0.2062552712663768,0.20039931512006073,0.19545180179887195,0.19156791654788613,0.18755988833842394,0.18402951176041846,0.18249024113061554,0.18018587460914778,0.18021404116509737,0.17414205215736586,0.18032149817130255
158,0.21868015663685755,0.1923043992116361,0.18071191476679416,0.20241288057140283,0.21815451278113518,0.2106673409314685,0.21191065136794363,0.20617917725899265,0.20212621881399534,0.19662935384036395,0.1948982812724077,0.19110160499629594,0.18961570239021577,0.18701417965427475,0.1856675625526595,0.17568691366085004,0.18032149817130255
