trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
14,0.2157866034251513,0.20829867493103335,0.20665077015822914,0.20246712603330497,0.2024531823968408,0.16514020370091503,0.17225247445351166,0.17369161229986688,0.1772862863190037,0.17153149547283295,0.17886381044375782,0.1784245421511117,0.18120352034876003,0.1839112234931413,0.18583929237651003,0.18911017266160687,0.19141332615534223,0.1979440184232345,0.20483670645659766,0.2087305611700617,0.2146134314529384,0.22277427595889693,0.22569162554804717,0.23545183852232057,0.25092428060785565,0.20969678673511888,0.21306026374992226,0.21631315542533544,0.22078782121155252,0.22722150604216187,0.22180939284912393
32,0.2157866034251513,0.20455471068397438,0.20957078201888601,0.19745529211018603,0.20745804450172767,0.17728332819898734,0.18510643247682912,0.1821215858991193,0.17372145414163306,0.17315828173214068,0.17886964039859474,0.17693629021606913,0.18007709078490422,0.18293207684087717,0.18674765596746337,0.19061491950579323,0.1978306518735284,0.19554540799014872,0.2000478398559637,0.20237667479185506,0.2064742790828316,0.21109102065314983,0.214087976422208,0.21990162739168742,0.22874681697621835,0.2108419498238525,0.21617755791930887,0.22035785823100718,0.22860213353162742,0.23715838736597147,0.22268019168879133
52,0.2157866034251513,0.2008107464369154,0.2124907938795429,0.19244345818706707,0.21246290660661454,0.18942645269705963,0.1979603905001466,0.19055155949837171,0.19353869503920118,0.18890479938150626,0.19301808572873763,0.1904466013545987,0.19047772882504688,0.19071100583898845,0.19104377470442377,0.19123823744473956,0.19297782194878182,0.19314679755706293,0.19525897325532976,0.1960227884136484,0.19833512671272482,0.19940776534740276,0.20248432729636887,0.20435141626105427,0.20656935334458104,0.21198711291258607,0.21929485208869545,0.22440256103667888,0.23641644585170235,0.24709526868978107,0.22355099052845875
116,0.21204263917809232,0.20373075829757228,0.20747895995642393,0.19744832029195394,0.1888015551537648,0.2078021784147934,0.21104731744117308,0.20815326153191702,0.2070887974020539,0.20987407533124003,0.20934800918588187,0.20737329301104296,0.20731778660844496,0.20701190037870207,0.20581039096958112,0.206595513193715,0.2060527540664531,0.20531987189317372,0.20579404899617365,0.20704429148877468,0.20621448027052372,0.2073327971928707,0.20678452921705667,0.2085842391035877,0.2085516236463853,0.20994296958053568,0.21226845261966373,0.2129735088914776,0.21728462471835228,0.2209385940094565,0.22442178936812618
