trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
3,0.45635477502029154,0.36701073116404914,0.3287974889341906,0.2308574260338181,0.13778511395022286,0.14355067986301226,0.15799821779446094,0.20233347192461573,0.2694307504325028,0.3684112347337231,0.4181658274992933,0.2798838509994045,0.282788996265855,0.29077988068003474,0.30070542289399876,0.3117661628088959,0.32688938613019713,0.33947427955618487,0.3504366371407498
23,0.45635477502029154,0.32233870923592794,0.27528648459443156,0.25789978163436755,0.2329805747781034,0.22062294451144662,0.21635436626760446,0.2182920064141279,0.2326734905280873,0.2504883609003954,0.25772791390885863,0.2787314504238422,0.28383129584053945,0.29373302331244017,0.30271505136857535,0.3152869042917679,0.33093025630797573,0.34172585609140016,0.35366623939781694
43,0.45635477502029154,0.4066905326863534,0.3797708035119082,0.35300025591475953,0.31542131486833846,0.2925148998730811,0.2775026445440654,0.26949387115563583,0.26674877988846973,0.2706273100443648,0.27456144830141244,0.2775790498482798,0.2848735954152239,0.2966861659448456,0.30472467984315194,0.31880764577463994,0.33497112648575433,0.3439774326266154,0.35689584165488414
102,0.41168275309217034,0.3823084932739496,0.36312649117341594,0.34077966990218117,0.32361812776154264,0.30911200951910395,0.29950399356267554,0.2907554466421185,0.28422121296059266,0.2816749922429794,0.28103625157496687,0.2817466966911706,0.2878267380476293,0.2986957944194222,0.30824542132602395,0.32284851595241854,0.33722270302096957,0.3472070348836826,0.35689584165488414
