trading_days_to_expiration,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
12,0.3194002343790101,0.30170248378839754,0.26545150905534154,0.2619887041222855,0.2423201879620248,0.2285735417219847,0.2157255900822791,0.20197890829201812,0.2056273884355217,0.18632795956001613,0.1909155053286486,0.1728459693255108,0.18265570836328723,0.1768382619498474,0.1776551733987285,0.17902109781741446,0.1848199649349616,0.18659203969013452,0.19199786613666284,0.19277993749093456,0.19217820030842028,0.20543291200521463,0.2016420274740221,0.20456869952666232,0.21541857817939863,0.2151266385720485,0.236372822065259,0.23154903168581958,0.2815379902684413,0.3288282959082631,0.3646935773310457,0.38380973485778647,0.4187165365379427,0.22108657111405416
36,0.31497579673135695,0.29263974010513355,0.2645858078220775,0.25707157508222034,0.2388835264020148,0.22415346469383746,0.21314589343167506,0.20092155554669577,0.22577748651416327,0.22649194115152788,0.19184701602257884,0.19497349111306472,0.18736656550087147,0.1861010262299761,0.1841433395955594,0.18388748932956653,0.18523400892288677,0.1874757017033114,0.19110498359841896,0.1916095183028672,0.19143051874189537,0.19814189710471186,0.19665176578133436,0.19704005208773862,0.20392548390884413,0.20396275418966403,0.21502737422379048,0.2131324346305907,0.23855800956111783,0.26362486467084706,0.2835228798875233,0.2964584556540846,0.3183916155545381,0.22259650938551453
76,0.3105513590837038,0.2835769964218695,0.2637201065888135,0.25215444604215514,0.23544686484200478,0.2197333876656902,0.21056619678107105,0.1998642028013734,0.19692628482332697,0.1978365368793727,0.19386330741451505,0.19399421692101532,0.19379072267175035,0.19234218555077331,0.19223116382709546,0.1908143643761831,0.1925093489901057,0.19161899243370858,0.19021210106017508,0.1904390991147999,0.1906828371753705,0.19085088220420907,0.1916615040886466,0.18951140464881489,0.19243238963828965,0.19279886980727956,0.19368192638232193,0.19471583757536182,0.1955780288537944,0.198421433433431,0.20235218244400088,0.20910717645038263,0.21806669457113342,0.2241064476569749
141,0.3061269214360507,0.2745142527386055,0.2628544053555495,0.24723731700208998,0.23201020328199473,0.21772948887398463,0.20627255253654458,0.22919801811834634,0.22052003793747474,0.2112273986782728,0.21306995473354098,0.20934538634685013,0.20765818418581167,0.2050174468020295,0.2045135680658019,0.20297131119864847,0.20132184470664874,0.2007868165933429,0.19874515312758068,0.1913086497116101,0.19805787459029256,0.19624645483911557,0.19811510180765446,0.20246499141410676,0.2037795141051691,0.21458584593626928,0.21261547903407074,0.23812691392190155,0.26220316238102875,0.28155750538223834,0.2930809586508937,0.31391185649416264,0.2195766328425938,0.2241064476569749
