trading_days_to_expiration,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1,0.9419783090535072,0.9419783090535072,0.9419783090535072,0.9419783090535072,0.9419783090535072,0.9419783090535072,0.21901999766210276,0.5886195063629522,0.18799449643529534,0.18507830221502136,0.20090006781590392,0.4832395457222156,0.19883790550481414,0.19880400264669568,0.20092425692353305,0.1977068293572521,0.2010231593551609,0.007952006512486308,0.10327007238099227,0.1345641664745853,0.21795261013932873,0.24965131900704043,0.33053177205951995,0.36147341919265663,0.43899998732908735,0.4722860828985312,0.5474077659764935,0.582953007040687,0.2307258256641304,0.23659312585546802,0.2150099475321529,0.21896263610266312,0.22224225415847576,0.22775597661508748,0.23317100886981007
17,0.9419783090535072,0.9419783090535072,0.9419783090535072,0.9419783090535072,0.9419783090535072,0.5853265469054947,0.214192604114413,0.3965531081724716,0.17974838966194756,0.17145193926451233,0.19104171507649978,0.1907337372745132,0.18633498121131928,0.19022786739615966,0.18996245504244894,0.18894859155852686,0.1968350889735202,0.19151812862412504,0.19770577147547544,0.19967511963463572,0.20198592548774982,0.20366534628485533,0.21083931880268547,0.21896187107319035,0.22457792367681967,0.22865379933326033,0.23747886278650157,0.24513544367786716,0.2506403591073379,0.2630205754138175,0.21737786571958817,0.22291409104640791,0.22681463514580394,0.23438439101016276,0.24288430435056302
55,0.9419783090535072,0.9419783090535072,0.9419783090535072,0.9419783090535072,0.9419783090535072,0.22867478475748226,0.20936521056672325,0.2044867099819909,0.2123310281160394,0.20794280335022458,0.2009325545063656,0.20075114325150178,0.1990226595626875,0.19991458245940585,0.19923912776387162,0.1984097839531309,0.19891259302468536,0.199058760769291,0.19817155374330367,0.19797170875372216,0.19820009410986406,0.19987707239212807,0.201418985000486,0.20283199255595988,0.20281603609696686,0.2060785652434735,0.20501655725836646,0.209704461605386,0.21242821841478493,0.2147494402791359,0.21974578390702343,0.2268655459901527,0.23138701613313215,0.241012805405238,0.25259759983131597
119,0.9419783090535072,0.9419783090535072,0.9419783090535072,0.9419783090535072,0.9419783090535072,0.22384739120979252,0.3989923584648377,0.19624060320864312,0.19870466516553037,0.21075842055530805,0.20697042563330478,0.211340829798309,0.20738013789723167,0.2118860588046172,0.20646506715597734,0.2052112297368016,0.207214113414229,0.20585567926603016,0.20482484172371984,0.20595151076608276,0.2069036948053395,0.20634629073537722,0.2054972787065969,0.20818663218326583,0.20579807931967256,0.20939987458667694,0.20976602624217963,0.21081129222092296,0.21016567629711852,0.21264202934471765,0.21501118115891832,0.21766987317114755,0.22112756222001223,0.22345771338905712,0.22808682303236938
