trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
3,0.19512343535601603,0.2004425739519166,0.19467189960822515,0.1935724599160813,0.19623579604386102,0.5562009900818633,0.4222447541749141,0.35304440488126343,0.22305060223679377,0.1620123456346283,0.1249875149200682,0.11851056731395479,0.1721263658753487,0.24188338468609052,0.3108645934653024,0.3802635229359912,0.17470180680526134,0.17687020244787258,0.17886717400946386,0.18239556066379772,0.1866591955953431,0.17961891493770865,0.18479756990351429,0.19625846587551765,0.21148864002229767
20,0.19512343535601603,0.20310214324986692,0.18912699313842912,0.19856764653980538,0.19257227748402678,0.23157346386896024,0.2064154789041799,0.18247529891212627,0.1715019620800954,0.15931649403253453,0.1593646283876757,0.16215667219770544,0.1660352511752066,0.1718216756926034,0.18107879623128792,0.19793821740352668,0.17178507573038204,0.17342927584987947,0.17540789110492458,0.17841025231406435,0.18273055183283682,0.1800274183713977,0.18697839395272803,0.19980808981230555,0.21555410315889978
44,0.19512343535601603,0.2057617125478172,0.1835820866686331,0.20356283316352947,0.18890875892419257,0.18411118256994743,0.1768371316099526,0.17212949449350767,0.1708290131863154,0.16800514200302813,0.16708035513201827,0.16510468912039772,0.16573784409716683,0.16605437768095468,0.1659921304687375,0.1668056762363113,0.16886834465550274,0.16998834925188638,0.17194860820038532,0.17442494396433098,0.17880190807033053,0.18043592180508677,0.1891592180019418,0.20335771374909348,0.21961956629550186
107,0.1977830046539663,0.20021680607802117,0.18857727329235718,0.19989931460369526,0.37255487450302793,0.3031779683724308,0.19434614375481768,0.18753365087617546,0.18650874039233564,0.18223147750367386,0.17788519228777244,0.1772426910022812,0.17733435834205408,0.175448542518692,0.17722698777733334,0.17761853788014065,0.18031112904586566,0.18232645691400312,0.1863808690135311,0.1905878393578494,0.1792104115040196,0.18261674585430054,0.19270884193872972,0.20742317688569556,0.21961956629550186
