trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
13,0.17534086812682587,0.17504543162151265,0.17246925620107992,0.16975502678316706,0.21081929309942252,0.18061942444601076,0.1547756838630536,0.13960513855231615,0.13548750135840493,0.14220956484366834,0.15257054833196781,0.16501275581995659,0.18890911373701785,0.21785851899919456,0.2425178879736763,0.16086927280737595,0.16235428546348346,0.16612172597162048,0.1648263544744417,0.1606499600762951,0.16745117424933123,0.1737564945945171,0.18439709286768635,0.2045461020214137,0.21776829769768424
37,0.17534086812682587,0.17494695278640823,0.1716433573393038,0.16912558326445482,0.16145334027043132,0.16376577501428582,0.15659624315338577,0.15409027280182006,0.15254139371156933,0.15208967589491063,0.1513867206847706,0.1499887340426878,0.14995328221429285,0.15087016423635344,0.15261835622022385,0.15420760703573783,0.15413461853216154,0.15685668234791866,0.15240772244759773,0.1633973726191942,0.1688024414593769,0.17540784563956385,0.18739350861039383,0.21026363315842034,0.22026985254410553
100,0.17524238929172145,0.17412105392463212,0.17101391382059156,0.1830234865427774,0.1831157459097149,0.1784748754460406,0.1735173901930163,0.17024873694825482,0.1686031929703167,0.16690469449494263,0.16712712577300132,0.16673863503348096,0.16764629198347253,0.1707143870141991,0.17419260435065223,0.1787936193261273,0.18465181321902413,0.18966361852812963,0.15515513499049685,0.16474863982923987,0.17045379250442363,0.17840426138227133,0.19311103974740046,0.21276518800484162,0.22026985254410553
160,0.17514391045661704,0.17329515506285603,0.1703844703018793,0.19692138982109994,0.1872550589310943,0.18147633430173687,0.18075355586896533,0.17772486525668754,0.17579930522388262,0.17390509292474202,0.17265277829588827,0.17135484572259502,0.1709068210359632,0.17088250555760418,0.1675309385790141,0.17057395239480538,0.17538676959532232,0.17724498650128567,0.15790254753339597,0.16609990703928557,0.17210514354947037,0.18140067712497884,0.19882857088440709,0.21526674285126293,0.22026985254410553
