trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
15,0.2471432123307453,0.2434451110398326,0.2015650349903469,0.18622612717182838,0.17998868127623233,0.17713131716091343,0.19165296215797287,0.16814326466374308,0.17030271348603224,0.16288223191970305,0.16589326163333465,0.16575176932738303,0.16561670824977257,0.16823666355113248,0.17086911989045522,0.17334196756087678,0.17951284719092206,0.18610183657693063,0.19177216762083968,0.19246914283399014,0.1927939793712035,0.20796147517481645,0.21448108399791666,0.21063496521675182,0.22621165861669287,0.23310286872532857,0.24283975811394426,0.25228435659425874,0.30360744499500114,0.32455704738888136,0.3564041901936005,0.38790471061851733,0.42003050964824395,0.2300239117946868
39,0.24621868700801713,0.23297509202746117,0.19773030803571726,0.18466676569792936,0.1792743402474026,0.19412125026412858,0.19701750055753575,0.1981777190311546,0.1934483084097308,0.18437452931514753,0.18052093741321654,0.177799351235567,0.17732442395109552,0.178530238305068,0.1799204455217392,0.18385976133026855,0.18856872975637384,0.18755107552327588,0.19078282346461128,0.19154726377460007,0.19178850928133134,0.19949909169230987,0.20334053377559363,0.20121944924682922,0.21044220741711517,0.2138715997689739,0.2196151933852952,0.22491552197882486,0.25151640410053816,0.2637170273960422,0.28278333188320287,0.3022905043074708,0.3225816264980787,0.23246949601807343
79,0.24529416168528895,0.22250507301508976,0.19389558108108762,0.18310740422403035,0.17855999921857288,0.21111118336734372,0.2023820389570986,0.1994972945277417,0.19624335861716957,0.19341369664371413,0.19152210718468765,0.1905200344096248,0.18992236439779817,0.18916564505889816,0.18971518769032147,0.18921413739610526,0.18934409870563873,0.18900031446962115,0.1897934793083829,0.19062538471520998,0.19078303919145917,0.19103670820980329,0.1921999835532706,0.1918039332769066,0.1946727562175375,0.19464033081261922,0.19639062865664614,0.19754668736339098,0.19942536320607515,0.20287700740320308,0.20916247357280526,0.21667629799642424,0.22513274334791347,0.23491508024146007
144,0.24436963636256076,0.21203505400271833,0.190060854126458,0.18154804275013134,0.17784565818974316,0.2013820727626583,0.22048059555941263,0.21121186397500513,0.20895523203959473,0.20083735178804807,0.20198159485656494,0.20236513758686417,0.19830926367591992,0.1997224661925927,0.200322596820046,0.19975211484460517,0.1991473213113965,0.19945757763009456,0.19113131107118653,0.19170968204320674,0.1993722571831378,0.20275889610385997,0.2014174743850112,0.20900779594679975,0.21388781247143301,0.21874004446328174,0.22433749262545244,0.25057706617919606,0.26199120529747827,0.27964059879840175,0.2985335920956613,0.3183534038223341,0.22757832757130012,0.23491508024146007
