trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
5,0.2442656898613626,0.2433640627442083,0.23989525793453778,0.2367378751338447,0.23302254940240846,0.334347882391619,0.3029562322125726,0.26796245097611054,0.24113945618798732,0.22385043999687337,0.22203958855969402,0.22629334519953268,0.23765337802377873,0.2586819863882216,0.2795778999888421,0.3261314638383599,0.4081442110765593,0.44070614885086373,0.4988835561173395,0.49924900191873506,0.5542727268405488,0.2397841065887286,0.24982544819613525,0.25356925386282764,0.26095841319032803,0.2638036650613407,0.28067932224673686,0.29685969758737785
25,0.2442656898613626,0.24306352037182355,0.23883917045544253,0.24155236660990276,0.2368401300232295,0.23558234448149784,0.232776372523273,0.23167580946609354,0.23060631450659388,0.23157273194204586,0.23109700184516402,0.23062700723949162,0.23579544789800008,0.23311048913098706,0.2326960557230191,0.23307462408490964,0.23556403532378078,0.22847835386916235,0.23766265827677616,0.2366776790175049,0.24282128607824197,0.243866871026015,0.25819498423649884,0.2613656609246722,0.27381157464529576,0.2774917303700947,0.30162930267402993,0.32425443740699783
85,0.24396514748897785,0.2420074328927283,0.2271088921817286,0.22538738816076637,0.22688885925287755,0.22557958363473582,0.22503768294747564,0.22434415362804938,0.22550979484322603,0.22528355512099077,0.22598527657883258,0.22590568627173718,0.2265098266810133,0.2261568894803163,0.22739475336912546,0.22824967015316425,0.22864110525482925,0.23015773891474442,0.2300888762742931,0.23141500466333817,0.23161857771415575,0.23308637611540808,0.2379764397391385,0.23525209028039262,0.23642753444383255,0.2387793613921508,0.24207021794813796,0.2472798405621437
149,0.24366460511659307,0.24095134541363306,0.23192338365778667,0.22920496878158741,0.2806183708222483,0.26426790792365423,0.23084263288364554,0.22302480526688748,0.22209403351993867,0.22219590317027318,0.22171742592373467,0.2211996024681475,0.22140097393089592,0.22113222049550096,0.2220536602453436,0.222735956833572,0.22293234204965412,0.22378356654849102,0.22399288786252222,0.3928438657519435,0.23570134215144217,0.24145591215577167,0.24577284680098307,0.24810525173536033,0.2501155997525866,0.25972934181944385,0.2694649577677579,0.2472798405621437
