trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
15,0.24332665782105747,0.3285005883103223,0.2849991290228177,0.24016722939348234,0.21890581370228052,0.2099241415763451,0.21046929276560525,0.21533477542846285,0.21819728786695067,0.2292347951462642,0.23623038408842964,0.24710219384010484,0.2581431974171943,0.27699245316836413,0.28875927218204595,0.2519244514776784,0.2552459860686427
35,0.24332665782105747,0.28952110329078606,0.2562960083698482,0.23949436565081278,0.22570032093728964,0.22330054598352633,0.22102673186192878,0.22191805982752136,0.22269641851560704,0.22675004577165808,0.23103309116967102,0.23396727700523154,0.2462279423096847,0.2578625187077902,0.26644873148569476,0.2508891335911198,0.2567641776095758
59,0.2871976241884526,0.26576083028109193,0.2500047131491667,0.23361998392731195,0.23088172106433041,0.22681958859199455,0.22610290134383557,0.225121372485893,0.22602975499849207,0.2279356072858364,0.2286642463523179,0.23162184122261217,0.23431268720217507,0.23873258424721625,0.24413819078934354,0.24985381570456125,0.25828236915050895
119,0.30784910624938744,0.3164209455799357,0.307831946771095,0.29623048570760824,0.2809454977560831,0.2745424361113896,0.26711626269406763,0.2624255705048619,0.2609059722833289,0.25684704612197873,0.25664054325346175,0.25402552573719894,0.25195162237500107,0.25276094503762225,0.252959769364237,0.25372779452770955,0.25595190449265803
