trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
5,0.1983205391204103,0.16673767691174213,0.12592928305537895,0.1029944685135861,0.11518598163397452,0.16472598638855815,0.22094430284392205,0.26974637962757697,0.2953017104973699,0.35402968443602556,0.2257976059792879,0.24569314257911173,0.259781629716737,0.32405403726795046
28,0.1983205391204103,0.17783767978320972,0.1795619448650798,0.1686491986105667,0.16733744622692756,0.1646806870431099,0.16352787530748242,0.17112953234699835,0.18831750510265913,0.2065390196801663,0.2412371394574102,0.270090624834557,0.28968215071663606,0.33551133278505524
88,0.18779291838418757,0.2682530276364437,0.25482027635945986,0.243025860419874,0.23144437522817496,0.2223230059763114,0.21388075617427635,0.20373178700948916,0.2021761162355905,0.1949185390230433,0.19689817806822124,0.19998058771693888,0.30113944623374084,0.33551133278505524
142,0.17726529764796486,0.25977009643417476,0.24984356182287057,0.23666229701007885,0.22822350506828404,0.22029956185239713,0.21236574468104927,0.20279713714238265,0.19546628572022856,0.2103580725011656,0.2212956603236665,0.22988110871683795,0.3125967417508456,0.33551133278505524
