trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
17,0.381126005819852,0.3272408601440839,0.20816067337811484,0.2952488414144347,0.2026035393207651,0.2241104468875735,0.21280297338568033,0.21807827059071364,0.2097080291200459,0.2111067378269501,0.20433973169973813,0.20010903249055292,0.20254726992205785,0.2029635787989526,0.20276218976671812,0.20674879339506685,0.20990997933519623,0.2180536853983259,0.23212882974178714,0.25582128318935826,0.25287665433098216,0.27500972354061354,0.3075188762598094,0.32316198867393303,0.3441930382122176,0.3683281140972447
42,0.36765471940091,0.29747081345259163,0.22993271538719479,0.31702088342351464,0.2730456575017477,0.27579880475004,0.25402251049716296,0.23650947870549865,0.22430515629022785,0.22217734878571996,0.21713430514253,0.22053863850773292,0.21285409214728948,0.21142330790274613,0.21521988641338205,0.21652764583142864,0.22060073107154501,0.2267981048275462,0.2380519431036799,0.25508512597476424,0.25840992163339,0.2831370117204125,0.3114296543633403,0.3284197510585042,0.3502268071834744,0.3683281140972447
80,0.35418343298196797,0.26770076676109933,0.25170475739627474,0.3387929254325946,0.34348777568273026,0.3274871626125065,0.28576306365146553,0.2807322498121673,0.2637141652620808,0.2583886718932705,0.24512712708273798,0.239032846704168,0.2356626047205233,0.23135852273212576,0.22892455288319882,0.22769251031161736,0.2312914828078938,0.23554252425676647,0.24397505646557271,0.2543489687601702,0.2639431889357978,0.29126429990021147,0.3153404324668712,0.3336775134430753,0.35626057615473117,0.3683281140972447
140,0.3407121465630259,0.23793072006960708,0.27347679940535474,0.27069823237667984,0.2837991112851519,0.27014506799909344,0.3279670337634775,0.3175803643342542,0.2989524324543599,0.2887908496621505,0.2804873731031919,0.27155056628382923,0.2655013189374073,0.25938422631871905,0.2529269802112642,0.24828420330857157,0.24524871282018074,0.24185326352848113,0.2498981698274655,0.2536128115455762,0.2694764562382057,0.29939158808001043,0.3192512105704021,0.33893527582764643,0.3622943451259879,0.3683281140972447
