trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
19,0.44598957004248985,0.37632077264380176,0.3181946739086329,0.2637787859485988,0.22738277472910567,0.21638900469739425,0.22366984583141322,0.24226462725820977,0.28172043542170294,0.3221450899675903,0.34687295045980115,0.3547506538244131,0.37535946254840274,0.38451410989479007,0.40845014171410954,0.41929902351889237,0.4578530141329327,0.45854000015821456,0.4828775141517389
43,0.3430563769539279,0.30765492959203544,0.2813351697430924,0.2567816328440343,0.2424617308600219,0.2301233366752671,0.22290668014206866,0.22369483173918248,0.23448955281426767,0.2854287049212997,0.30028314380246246,0.30530312740165677,0.37764812438499956,0.39049811784961996,0.4111623621653052,0.42893752117240247,0.4580247606392532,0.46462437865659567,0.4828775141517389
78,0.3329168900123756,0.3134768364229633,0.2938863692505268,0.27933261711856394,0.26225442736160015,0.25806497782788174,0.25002408750827715,0.24634217167140918,0.2441380222240049,0.24871231987500914,0.2536933371451238,0.2558556009789004,0.37993678622159643,0.3964821258044498,0.41387458261650095,0.4385760188259126,0.45819650714557364,0.47070875715497673,0.4828775141517389
138,0.3546188313280887,0.3167504449285597,0.3064738699883309,0.2969276020677635,0.28382985556319,0.2769774506596781,0.2700172604113671,0.2636798930856324,0.2579298848668855,0.25589562691206474,0.2525899010547748,0.2530597049694542,0.38222544805819325,0.40246613375927964,0.4165868030676967,0.4482145164794226,0.4583682536518941,0.4767931356533578,0.4828775141517389
